FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
56,0,0,33.67,51.31,39.02,36.49,41.77,37.97,65.48,63.53,67.06,56.47,1804,1804,1804,1804,1766,1766,1766,1632,64.00,47.00,-1,82,39.40,0,4.189
57,0,0,33.63,55.65,48.51,43.75,44.90,46.60,63.21,57.80,61.26,73.45,1420,1420,1420,1420,1766,1766,1766,1747,64.70,48.00,-1,82,39.40,0,4.189
57,0,0,33.63,65.64,71.11,63.53,62.20,70.59,55.29,60.00,57.47,82.95,1804,1804,1804,1804,1766,1766,1766,2073,64.70,42.00,-1,82,39.40,0,4.189
49,0,0,33.71,66.70,70.43,68.81,65.49,61.61,62.50,60.17,58.97,86.55,1804,1804,1804,1804,1766,1766,1766,2073,66.30,45.00,-1,82,39.40,0,4.189
49,0,0,33.71,64.72,64.86,61.33,59.46,62.20,58.67,62.03,62.50,86.08,1420,1420,1420,1420,1670,1670,1670,1747,64.70,43.00,-1,82,39.40,0,4.163
51,0,0,33.68,63.03,66.36,63.21,61.32,58.42,61.61,54.78,50.91,87.83,1420,1420,1420,1420,1766,1766,1766,844,64.70,41.00,-1,82,39.40,0,4.163
51,0,0,33.68,55.42,54.32,53.85,53.75,50.63,47.44,43.21,48.15,87.50,1420,1420,1420,1420,1670,1670,1670,1747,64.70,41.00,-1,82,39.40,0,4.163
57,0,0,33.73,50.91,39.81,40.38,41.58,42.06,48.15,57.76,45.87,86.32,1420,1420,1420,1420,1766,1766,1766,1747,64.70,42.00,-1,82,39.40,0,4.163
57,0,0,33.73,53.54,43.42,44.00,45.57,46.67,56.41,62.50,57.50,70.59,1420,1420,1420,1420,1670,1670,1670,1747,64.00,42.00,-1,82,39.40,0,4.163
53,0,0,33.65,62.07,58.18,57.27,57.01,59.09,60.87,63.06,58.62,80.34,1420,1420,1420,1420,1766,1766,1766,2073,65.50,39.00,-1,82,39.40,0,4.229
53,0,0,33.65,66.56,67.53,65.28,64.94,67.09,58.75,59.26,61.73,88.24,1420,1420,1420,1420,1670,1670,1670,1747,65.10,39.00,-1,82,39.40,0,4.229
57,0,0,33.63,69.28,69.72,70.54,69.64,66.96,64.91,63.39,58.41,87.39,1420,1420,1420,1420,1670,1670,1670,1747,65.50,48.00,-1,82,39.40,0,4.229
57,0,0,33.63,63.96,68.75,65.00,63.64,58.97,53.95,67.50,55.70,80.00,1420,1420,1420,1420,1670,1670,1670,1516,64.70,48.00,-1,82,39.40,0,4.229
54,0,0,33.62,68.66,73.39,62.50,70.91,71.43,66.67,58.49,65.14,77.59,1420,1420,1420,1420,1670,1670,1670,1747,65.50,43.00,-1,82,39.40,0,4.229
54,0,0,33.62,66.77,70.37,69.62,66.67,61.25,58.54,56.25,60.47,92.94,1420,1420,1420,1420,1670,1670,1670,1747,64.70,43.00,-1,82,39.40,0,4.234
56,0,0,33.62,66.52,68.75,65.42,60.00,69.91,66.67,63.72,57.27,79.65,1420,1420,1420,1420,1670,1670,1670,844,65.90,43.00,-1,82,39.40,0,4.234
56,0,0,33.62,62.52,60.53,58.67,61.54,61.25,62.50,56.25,60.98,76.83,1420,1420,1420,1420,1670,1670,1670,1747,64.70,43.00,-1,82,39.40,0,4.234
59,0,0,33.63,60.27,64.41,50.94,61.06,59.82,57.14,57.80,60.53,71.17,1420,1420,1420,1420,1766,1766,1766,1747,64.70,45.00,-1,82,39.40,0,4.234
59,0,0,33.63,49.47,37.35,36.00,37.33,38.27,67.86,65.06,65.48,42.53,1420,1420,1420,1420,1670,1670,1670,1747,64.00,45.00,-1,82,39.40,0,4.234
59,0,0,16.88,49.60,40.18,43.52,43.14,44.04,56.25,53.15,48.67,67.83,1420,1420,1420,1420,1670,1670,1670,1747,63.60,40.00,-1,82,39.40,0,4.234
59,0,0,16.88,51.38,42.68,39.47,48.19,43.90,60.00,48.81,54.88,71.76,1420,1420,1420,1420,1766,1766,1766,1747,64.00,40.00,-1,82,39.40,0,4.251
52,0,0,33.83,53.95,44.25,44.04,43.81,50.00,62.83,55.36,50.00,79.49,1420,1420,1420,1420,1766,1766,1766,1747,64.70,44.00,-1,82,39.40,0,4.251
52,0,0,33.83,50.16,37.97,37.97,40.51,34.62,58.23,57.32,55.00,77.65,1420,1420,1420,1420,1670,1670,1670,1747,64.00,44.00,-1,82,39.40,0,4.251
57,0,0,33.63,54.07,47.86,41.51,50.45,46.02,60.83,59.48,56.52,69.23,1420,1420,1420,1420,1670,1670,1670,844,64.00,47.00,-1,82,39.40,0,4.251
57,0,0,33.63,49.23,43.75,39.47,54.88,44.05,55.00,53.09,47.50,56.10,1420,1420,1420,1420,1670,1670,1670,1747,64.30,47.00,-1,82,39.40,0,4.251
55,0,0,33.65,56.77,52.63,48.11,49.54,50.00,60.19,58.41,48.60,84.82,1420,1420,1420,1420,1766,1766,1766,2073,64.70,44.00,-1,82,39.50,0,4.208
55,0,0,33.65,51.43,41.18,38.67,43.90,41.67,71.95,57.14,61.63,52.33,1420,1420,1420,1420,1670,1670,1670,1747,64.30,47.00,-1,82,39.50,0,4.208
58,0,0,33.64,52.33,42.34,39.60,44.34,38.89,59.13,51.79,53.10,86.96,1420,1420,1420,1420,1670,1670,1670,1747,64.00,48.00,-1,82,39.50,0,4.208
58,0,0,33.64,48.17,42.35,33.33,34.21,35.06,56.25,51.25,43.59,86.75,1420,1420,1420,1420,1670,1670,1670,1747,64.30,43.00,-1,82,39.50,0,4.208
53,0,0,33.63,50.23,40.95,42.59,39.42,40.20,59.82,49.54,50.00,74.34,1804,1804,1804,1804,1766,1766,1766,2073,64.00,36.00,-1,82,39.50,0,4.208
53,0,0,33.63,51.21,41.46,43.21,38.46,40.51,55.70,54.55,54.55,81.18,1420,1420,1420,1420,1670,1670,1670,1747,63.60,41.00,-1,82,39.50,0,4.208
56,0,0,33.63,53.84,54.78,45.95,46.43,50.00,63.96,58.56,56.64,53.45,1420,1420,1420,1420,1670,1670,1670,1747,64.30,43.00,-1,82,39.50,0,4.26
56,0,0,33.63,48.03,39.47,40.26,36.49,43.37,48.72,43.04,45.68,81.93,1420,1420,1420,1420,1670,1670,1670,1747,64.30,41.00,-1,82,39.50,0,4.26
58,0,0,33.60,49.83,42.61,41.96,43.48,44.14,54.13,48.57,52.21,72.81,1420,1420,1420,1420,1670,1670,1670,1747,62.80,42.00,-1,82,39.50,0,4.26
58,0,0,33.60,46.72,42.53,36.71,35.80,36.14,68.97,58.14,62.35,31.71,1420,1420,1420,1420,1670,1670,1670,1747,63.20,46.00,-1,82,39.50,0,4.26
59,0,0,16.88,49.83,41.96,41.67,43.64,41.44,68.18,49.14,51.33,59.65,1420,1420,1420,1420,1670,1670,1670,1747,63.20,44.00,-1,82,39.50,0,4.26
59,0,0,16.88,50.53,46.43,42.50,44.44,42.50,52.87,49.41,48.24,81.18,1804,1804,1804,1804,1766,1766,1766,2073,66.70,44.00,-1,82,39.50,0,4.262
59,0,0,33.50,51.29,41.35,47.37,47.86,39.25,48.18,50.00,46.36,85.59,1420,1420,1420,1420,1670,1670,1670,1747,63.20,45.00,-1,82,39.50,0,4.262
59,0,0,33.50,48.35,37.04,43.68,41.38,42.70,46.15,40.23,43.53,90.00,1420,1420,1420,1420,1670,1670,1670,1747,63.20,44.00,-1,82,39.50,0,4.262
59,0,0,16.86,49.40,42.98,47.86,42.48,44.83,38.05,42.34,45.61,90.18,1420,1420,1420,1420,1670,1670,1670,1747,63.60,43.00,-1,82,39.50,0,4.262
59,0,0,16.86,49.40,42.35,43.75,40.00,41.86,45.24,49.41,43.21,88.24,1420,1420,1420,1420,1766,1766,1766,1747,63.20,41.00,-1,82,39.50,0,4.262
59,0,0,33.63,50.55,42.99,44.64,44.64,44.64,47.79,47.06,49.14,83.62,1420,1420,1420,1420,1670,1670,1670,1747,63.20,40.00,-1,82,39.50,0,4.247
59,0,0,33.63,47.10,41.18,42.68,37.04,43.18,42.53,37.21,45.24,89.29,1420,1420,1420,1420,1670,1670,1670,1747,62.40,42.00,-1,82,39.50,0,4.247
59,0,0,16.86,46.30,38.60,37.96,36.04,42.74,42.15,39.66,43.97,88.60,1420,1420,1420,1420,1670,1670,1670,1747,62.40,42.00,-1,82,39.50,0,4.247
59,0,0,16.86,43.52,34.94,35.80,35.80,32.10,42.53,43.02,41.98,80.95,1420,1420,1420,1420,1670,1670,1670,1747,62.80,43.00,-1,82,39.50,0,4.247
59,0,0,16.85,50.50,43.36,43.12,40.91,42.73,52.14,41.74,51.28,87.83,1420,1420,1420,1420,1670,1670,1670,1747,62.80,43.00,-1,82,39.50,0,4.247
59,0,0,16.85,47.74,42.17,38.96,35.53,40.74,45.98,41.38,43.53,89.29,1420,1420,1420,1420,1670,1670,1670,1747,63.20,42.00,-1,82,39.60,0,4.26
60,0,0,17.01,49.44,40.74,45.54,45.37,43.52,43.59,46.96,46.15,85.96,1420,1420,1420,1420,1670,1670,1670,1747,62.80,43.00,-1,82,39.60,0,4.26
60,0,0,17.01,46.40,38.37,35.90,30.67,37.04,46.07,45.45,48.24,85.54,1420,1420,1420,1420,1670,1670,1670,1747,63.20,41.00,-1,82,39.60,0,4.26
58,0,0,33.62,49.18,40.17,37.96,36.79,43.59,49.15,46.55,49.14,88.60,1420,1420,1420,1420,1670,1670,1670,1747,63.20,41.00,-1,82,39.60,0,4.26
58,0,0,33.62,53.22,50.00,41.56,40.79,45.68,73.17,65.52,62.96,43.37,1420,1420,1420,1420,1766,1766,1766,844,63.60,41.00,-1,82,39.60,0,4.26
52,0,0,33.69,48.73,43.86,43.93,37.61,42.73,53.72,53.04,50.43,63.56,1420,1420,1420,1420,1670,1670,1670,1747,63.60,37.00,-1,82,39.60,0,4.26
52,0,0,33.69,50.62,45.68,42.31,38.16,46.34,60.98,51.81,53.66,63.53,1420,1420,1420,1420,1766,1766,1766,1747,62.80,33.00,-1,82,39.60,0,4.272
57,0,0,33.62,51.51,45.71,44.12,46.73,50.45,60.68,54.70,54.39,52.17,1420,1420,1420,1420,1670,1670,1670,1747,63.60,34.00,-1,82,39.60,0,4.272
57,0,0,33.62,48.30,42.70,37.50,36.71,39.76,65.91,51.14,47.73,65.17,1420,1420,1420,1420,1670,1670,1670,1747,63.20,37.00,-1,82,39.60,0,4.272
58,0,0,33.62,49.57,47.50,40.00,38.68,40.95,46.61,44.80,47.54,87.83,1420,1420,1420,1420,1766,1766,1766,1747,62.80,38.00,-1,82,39.60,0,4.272
58,0,0,33.62,50.62,45.24,44.30,42.67,43.04,60.24,47.06,45.88,75.61,1420,1420,1420,1420,1670,1670,1670,1747,62.00,39.00,-1,82,39.60,0,4.272
57,0,0,33.66,50.56,47.32,42.31,50.00,42.86,58.93,56.03,48.72,56.90,1420,1420,1420,1420,1670,1670,1670,1747,63.20,38.00,-1,82,39.60,0,4.267
57,0,0,33.66,48.08,38.27,40.00,37.18,42.17,69.66,57.30,50.57,46.07,1420,1420,1420,1420,1670,1670,1670,1747,62.40,36.00,-1,82,39.60,0,4.267
58,0,0,33.72,45.48,39.47,33.96,35.45,33.02,58.82,46.67,39.50,74.56,1420,1420,1420,1420,1670,1670,1670,1747,63.20,38.00,-1,82,39.60,0,4.267
58,0,0,33.72,46.85,38.10,36.71,30.77,42.86,51.72,42.17,41.67,84.52,1804,1804,1804,1804,1766,1766,1766,2073,62.40,40.00,-1,82,39.60,0,4.267
56,0,0,33.63,50.17,42.99,44.14,44.74,43.12,52.99,50.43,50.43,73.33,1420,1420,1420,1420,1766,1766,1766,1747,63.20,37.00,-1,82,39.60,0,4.267
56,0,0,33.63,42.47,32.50,28.57,29.49,34.18,47.67,44.94,51.11,68.67,1804,1804,1804,1804,1670,1670,1670,2073,62.80,35.00,-1,82,39.60,0,4.267
56,0,0,33.63,43.54,36.94,33.66,30.00,35.45,54.24,39.83,44.92,67.23,1420,1420,1420,1420,1670,1670,1670,1747,62.40,39.00,-1,82,39.60,0,4.285
56,0,0,33.63,48.17,42.50,35.62,34.67,42.68,51.72,38.55,47.78,88.24,1516,1516,1516,1516,1766,1766,1766,2073,62.80,39.00,-1,82,39.60,0,4.285
58,0,0,33.61,47.55,45.13,40.78,34.65,36.27,54.78,49.57,57.89,55.36,1420,1420,1420,1420,1766,1766,1766,844,62.80,39.00,-1,82,39.60,0,4.285
58,0,0,33.61,48.18,40.96,41.25,40.24,42.17,49.45,47.78,46.74,77.53,1420,1420,1420,1420,1670,1670,1670,1747,63.20,36.00,-1,82,39.60,0,4.285
56,0,0,33.65,52.37,46.36,42.31,39.81,43.24,67.77,64.46,65.25,46.61,1420,1420,1420,1420,1670,1670,1670,1747,62.80,38.00,-1,82,39.60,0,4.285
56,0,0,33.65,52.13,42.68,35.62,41.03,44.30,61.63,62.35,67.86,57.65,1420,1420,1420,1420,1670,1670,1670,1747,63.60,46.00,-1,82,39.60,0,4.26
57,0,0,33.60,53.72,46.09,37.50,39.62,46.36,68.97,58.68,62.61,66.09,1420,1420,1420,1420,1670,1670,1670,1747,64.70,48.00,-1,82,39.60,0,4.26
57,0,0,33.60,50.37,40.70,33.33,33.75,38.27,62.07,58.43,55.68,76.19,1420,1420,1420,1420,1670,1670,1670,1747,63.60,47.00,-1,82,39.60,0,4.26
59,0,0,33.62,52.65,46.09,38.10,43.75,44.55,72.03,62.71,57.52,53.04,1420,1420,1420,1420,1670,1670,1670,1747,64.00,50.00,-1,82,39.60,0,4.26
59,0,0,33.62,52.23,45.98,37.97,33.33,37.18,55.17,58.14,56.47,88.51,1420,1420,1420,1420,1670,1670,1670,1747,64.30,45.00,-1,82,39.60,0,4.26
55,0,0,33.81,53.01,44.04,44.44,41.82,44.55,62.50,49.57,55.93,80.87,1420,1420,1420,1420,1766,1766,1766,844,63.60,45.00,-1,82,39.60,0,4.238
55,0,0,33.81,48.94,39.51,39.24,34.21,40.24,56.67,54.12,51.72,72.41,1420,1420,1420,1420,1766,1766,1766,1747,63.20,44.00,-1,82,39.60,0,4.238
60,0,0,16.93,49.67,39.82,38.10,36.11,40.54,50.00,52.50,50.85,85.96,1420,1420,1420,1420,1670,1670,1670,1747,63.60,45.00,-1,82,39.60,0,4.238
60,0,0,16.93,46.65,33.33,40.74,38.55,35.80,44.19,46.15,45.35,88.51,1420,1420,1420,1420,1670,1670,1670,1747,63.60,43.00,-1,82,39.60,0,4.238
57,0,0,33.63,48.93,40.37,40.57,41.35,39.62,49.15,41.07,47.46,87.50,1420,1420,1420,1420,1670,1670,1670,844,63.60,39.00,-1,82,39.60,0,4.238
57,0,0,33.63,51.87,44.05,40.74,37.65,38.75,58.33,52.33,53.57,88.37,1420,1420,1420,1420,1670,1670,1670,1747,64.00,38.00,-1,82,39.60,0,4.25
57,0,0,33.64,52.58,37.62,39.42,37.86,40.78,64.66,60.68,63.79,70.69,1420,1420,1420,1420,1670,1670,1670,1747,64.00,45.00,-1,82,39.60,0,4.25
57,0,0,33.64,50.75,39.02,40.51,31.17,36.71,59.34,54.55,58.62,80.00,1420,1420,1420,1420,1670,1670,1670,1747,64.00,44.00,-1,82,39.60,0,4.25
55,0,0,33.62,51.65,38.46,40.20,39.62,40.00,57.39,64.60,62.50,66.67,1420,1420,1420,1420,1670,1670,1670,1747,64.00,45.00,-1,82,39.60,0,4.25
55,0,0,33.62,53.61,43.21,47.56,39.47,39.74,61.80,53.93,58.82,80.95,1420,1420,1420,1420,1670,1670,1670,1747,63.60,46.00,-1,82,39.60,0,4.25
56,0,0,33.65,52.35,44.83,43.40,38.46,36.27,63.25,57.63,55.56,75.86,1420,1420,1420,1420,1766,1766,1766,1747,65.10,48.00,-1,82,39.60,0,4.25
56,0,0,33.65,51.31,42.17,38.16,38.16,41.25,59.76,52.44,50.00,85.88,1420,1420,1420,1420,1670,1670,1670,1747,64.30,47.00,-1,82,39.60,0,4.247
59,0,0,16.84,50.40,41.38,38.24,31.68,40.57,62.83,57.89,56.52,69.37,1420,1420,1420,1420,1670,1670,1670,1747,63.20,49.00,-1,82,39.60,0,4.247
59,0,0,16.84,43.97,26.83,28.57,28.92,31.40,51.14,55.29,56.32,72.53,1420,1420,1420,1420,1670,1670,1670,1747,63.60,51.00,-1,82,39.60,0,4.247
58,0,0,16.85,50.71,37.93,36.19,38.89,37.27,75.21,60.00,63.64,51.28,1420,1420,1420,1420,1670,1670,1670,1747,64.00,52.00,-1,82,39.60,0,4.247
58,0,0,16.85,49.68,37.97,34.21,32.43,35.14,49.41,55.00,57.50,89.02,1804,1804,1804,1804,1766,1766,1766,2073,64.30,53.00,-1,82,39.60,0,4.247
57,0,0,33.62,53.48,43.64,46.09,41.35,42.48,58.33,58.82,56.52,81.42,1420,1420,1420,1420,1670,1670,1670,844,64.30,51.00,-1,82,39.60,0,4.257
57,0,0,33.62,53.16,40.96,39.74,37.66,41.03,69.05,66.67,69.05,57.65,1420,1420,1420,1420,1766,1766,1766,1516,64.70,49.00,-1,82,39.60,0,4.257
59,0,0,16.90,54.35,43.12,43.14,38.24,46.85,67.83,62.16,62.73,66.67,1420,1420,1420,1420,1670,1670,1670,1747,64.30,51.00,-1,82,39.60,0,4.257
59,0,0,16.90,50.81,43.68,36.71,37.97,37.04,60.23,52.87,48.31,87.36,1420,1420,1420,1420,1670,1670,1670,1747,64.30,44.00,-1,82,39.60,0,4.257
58,0,0,33.61,53.27,45.83,41.44,40.19,41.82,60.17,55.46,61.02,77.78,1420,1420,1420,1420,1670,1670,1670,1747,64.00,49.00,-1,82,39.60,0,4.257
58,0,0,33.61,53.11,38.46,39.19,36.11,50.00,58.82,54.76,55.68,87.50,1420,1420,1420,1420,1670,1670,1670,1747,64.30,45.00,-1,82,39.60,0,4.257
57,0,0,33.64,55.17,48.67,49.04,47.66,51.38,51.26,50.43,51.28,90.60,1420,1420,1420,1420,1670,1670,1670,1747,64.70,42.00,-1,82,39.60,0,4.254
57,0,0,33.64,49.70,39.08,39.02,38.96,41.46,63.64,59.77,55.95,55.29,1420,1420,1420,1420,1766,1766,1766,844,63.20,43.00,-1,82,39.60,0,4.254
57,0,0,33.61,52.62,42.86,38.83,46.73,41.67,58.12,55.93,52.59,82.61,1420,1420,1420,1420,1670,1670,1670,1747,63.60,41.00,-1,82,39.60,0,4.254
57,0,0,33.61,51.57,44.83,37.18,40.26,39.24,59.55,50.00,55.81,82.35,1420,1420,1420,1420,1670,1670,1670,1747,65.10,40.00,-1,82,39.60,0,4.254
58,0,0,33.65,50.61,39.13,40.57,40.91,39.81,55.65,54.87,60.50,71.05,1420,1420,1420,1420,1670,1670,1670,844,62.80,42.00,-1,82,39.60,0,4.254
58,0,0,33.65,48.18,32.94,33.33,36.36,37.04,60.71,58.62,54.22,69.77,1420,1420,1420,1420,1670,1670,1670,1632,63.60,43.00,-1,82,39.60,0,4.252
58,0,0,33.63,61.24,59.29,73.21,56.36,51.35,65.00,65.85,72.27,45.76,1420,1420,1420,1420,1766,1766,1766,844,64.70,44.00,-1,82,39.60,0,4.252
58,0,0,33.63,43.78,25.64,24.32,30.67,27.63,65.48,53.93,55.68,58.33,1420,1420,1420,1420,1670,1670,1670,1747,63.20,46.00,-1,82,39.60,0,4.252
56,0,0,33.65,56.93,52.17,46.90,53.10,53.91,59.32,57.63,56.20,74.79,1420,1420,1420,1420,1670,1670,1670,1747,64.70,40.00,-1,82,39.60,0,4.252
56,0,0,33.65,51.73,35.44,36.99,42.11,46.43,60.24,57.14,62.20,71.25,1420,1420,1420,1420,1766,1766,1766,1747,64.00,44.00,-1,82,39.60,0,4.252
57,0,0,33.62,59.00,47.32,46.85,52.73,49.09,66.10,64.41,64.80,78.33,1420,1420,1420,1420,1670,1670,1670,1747,64.70,47.00,-1,82,39.60,0,4.258
57,0,0,33.62,53.33,37.66,38.96,44.87,43.75,52.50,54.76,57.83,91.57,1804,1804,1804,1804,1766,1766,1766,2073,64.30,50.00,-1,82,39.60,0,4.258
52,0,0,33.69,51.99,42.34,36.89,38.68,45.37,59.83,57.26,57.50,72.88,1804,1804,1804,1804,1766,1766,1766,2073,65.90,50.00,-1,82,39.60,0,4.258
52,0,0,33.69,55.64,40.00,45.12,45.57,44.30,62.20,60.67,62.35,81.93,1420,1420,1420,1420,1670,1670,1670,1747,64.70,50.00,-1,82,39.60,0,4.258
58,0,0,33.72,53.42,45.61,44.44,41.18,41.44,70.69,59.46,57.89,64.91,1420,1420,1420,1420,1670,1670,1670,1747,64.00,50.00,-1,82,39.60,0,4.258
58,0,0,33.72,55.19,42.50,41.98,40.54,43.21,63.22,64.77,58.43,81.18,1420,1420,1420,1420,1670,1670,1670,1747,64.30,49.00,-1,82,39.60,0,4.254
60,0,0,16.88,44.68,28.95,28.43,37.27,30.56,60.00,61.26,53.98,56.25,1420,1420,1420,1420,1670,1670,1670,1747,64.00,51.00,-1,82,39.60,0,4.254
60,0,0,16.88,45.15,29.41,25.97,32.50,29.63,55.06,51.11,45.45,86.36,1420,1420,1420,1420,1670,1670,1670,1747,64.00,52.00,-1,82,39.60,0,4.254
52,0,0,33.75,54.80,46.85,40.95,44.23,47.17,62.93,61.74,55.75,75.65,1420,1420,1420,1420,1766,1766,1766,1747,67.10,51.00,-1,82,39.60,0,4.254
52,0,0,33.75,54.10,41.03,41.98,43.59,51.19,59.55,59.30,56.82,75.86,1420,1420,1420,1420,1670,1670,1670,1747,64.00,55.00,-1,82,39.60,0,4.254
49,1,0,50.43,57.62,50.88,48.21,49.09,47.22,62.39,61.02,55.00,83.61,1420,1420,1420,1420,1766,1766,1766,2073,65.10,49.00,-1,82,39.60,0,4.254
49,1,0,50.43,51.33,37.66,41.56,41.03,39.74,59.04,56.63,56.10,74.39,1804,1804,1804,1804,1766,1766,1766,2073,64.00,44.00,-1,82,39.70,0,4.242
53,0,0,33.64,52.48,42.73,42.59,43.64,41.74,60.68,54.31,50.00,84.75,1516,1516,1516,1516,1766,1766,1766,2073,65.10,45.00,-1,82,39.70,0,4.242
53,0,0,33.64,51.00,36.36,40.26,41.03,37.97,53.49,52.33,57.83,84.34,1420,1420,1420,1420,1670,1670,1670,1747,65.10,44.00,-1,82,39.70,0,4.242
55,0,0,33.61,51.01,43.12,36.45,46.43,41.28,61.74,56.14,53.10,68.14,1420,1420,1420,1420,1766,1766,1766,1747,64.00,42.00,-1,82,39.70,0,4.242
55,0,0,33.61,48.18,39.77,35.44,43.37,36.90,75.29,58.43,59.09,35.23,1420,1420,1420,1420,1670,1670,1670,1747,63.60,42.00,-1,82,39.70,0,4.242
55,0,0,33.62,45.57,36.89,35.92,38.78,39.05,50.93,45.37,47.79,68.14,1804,1804,1804,1804,1766,1766,1766,2073,64.00,39.00,-1,82,39.70,0,4.261
55,0,0,33.62,41.75,31.03,27.50,33.33,30.49,56.82,34.48,38.20,76.40,1516,1516,1516,1516,1766,1766,1766,2073,64.00,39.00,-1,82,39.70,0,4.261
54,0,0,33.63,47.92,47.90,37.96,39.09,39.62,50.43,40.52,43.59,83.76,1516,1516,1516,1516,1766,1766,1766,2073,63.60,39.00,-1,82,39.70,0,4.261
54,0,0,33.63,48.41,45.57,40.00,42.67,39.74,57.50,45.12,41.03,71.95,1420,1420,1420,1420,1670,1670,1670,1747,64.00,39.00,-1,82,39.70,0,4.261
53,0,0,33.64,47.70,40.91,38.68,39.62,41.59,53.98,44.44,34.51,86.96,1420,1420,1420,1420,1670,1670,1670,1747,63.20,38.00,-1,82,39.70,0,4.261
53,0,0,33.64,46.26,36.71,38.96,39.47,39.24,56.63,39.51,40.74,76.74,1516,1516,1516,1516,1766,1766,1766,2073,63.60,38.00,-1,82,39.70,0,4.261
52,0,0,33.65,40.99,31.19,26.92,31.13,36.61,42.24,46.09,36.52,73.91,1420,1420,1420,1420,1670,1670,1670,1747,63.20,33.00,-1,82,39.70,0,4.296
52,0,0,33.65,37.03,19.75,27.50,27.85,28.40,42.35,34.09,32.93,82.35,1420,1420,1420,1420,1670,1670,1670,1747,62.00,33.00,-1,82,39.70,0,4.296
58,0,0,17.03,41.59,30.63,30.19,37.14,33.94,47.17,46.49,42.02,61.34,1420,1420,1420,1420,1670,1670,1670,2073,63.20,38.00,-1,82,39.70,0,4.296
58,0,0,17.03,44.19,35.37,37.04,38.36,35.80,57.83,45.24,41.46,61.90,1420,1420,1420,1420,1766,1766,1766,2073,62.80,38.00,-1,82,39.70,0,4.296
57,0,0,33.61,41.41,27.78,29.25,35.19,27.18,55.17,45.95,38.39,68.14,1420,1420,1420,1420,1670,1670,1670,1747,62.80,39.00,-1,82,39.70,0,4.296
57,0,0,33.61,47.14,37.97,36.00,42.50,40.00,42.05,37.35,44.83,91.86,1420,1420,1420,1420,1670,1670,1670,1747,62.80,39.00,-1,82,39.70,0,4.27
57,0,0,33.80,51.84,42.73,44.86,44.76,42.99,54.69,52.59,53.04,77.12,1420,1420,1420,1420,1670,1670,1670,1747,63.20,38.00,-1,82,39.70,0,4.27
57,0,0,33.80,48.47,36.84,38.16,40.51,37.18,45.45,47.19,48.28,91.67,1420,1420,1420,1420,1670,1670,1670,1747,62.80,38.00,-1,82,39.70,0,4.27
60,0,0,16.90,48.53,38.46,35.64,42.45,38.83,63.79,52.54,49.57,62.07,1420,1420,1420,1420,1670,1670,1670,1747,62.80,39.00,-1,82,39.70,0,4.27
60,0,0,16.90,46.25,39.02,32.89,37.33,35.53,66.28,51.72,51.72,51.76,1420,1420,1420,1420,1766,1766,1766,844,62.40,39.00,-1,82,39.70,0,4.27
57,0,0,33.61,49.03,44.44,39.81,40.20,43.93,54.39,46.02,45.95,74.56,1420,1420,1420,1420,1766,1766,1766,844,63.60,38.00,-1,82,39.70,0,4.259
57,0,0,33.61,42.43,35.63,28.21,32.91,32.93,49.40,45.35,36.90,73.56,1420,1420,1420,1420,1670,1670,1670,1747,62.80,38.00,-1,82,39.70,0,4.259
57,0,0,33.62,46.10,44.83,35.85,40.74,37.50,53.70,43.12,40.37,72.32,1420,1420,1420,1420,1670,1670,1670,2073,63.60,38.00,-1,82,39.70,0,4.259
57,0,0,33.62,50.30,40.23,37.50,37.97,40.48,54.65,50.60,59.30,81.18,1420,1420,1420,1420,1670,1670,1670,1747,64.00,38.00,-1,82,39.70,0,4.259
57,0,0,33.61,51.93,44.64,38.68,41.18,41.51,61.61,55.45,59.48,70.43,1420,1420,1420,1420,1766,1766,1766,1747,63.60,45.00,-1,82,39.70,0,4.259
57,0,0,33.61,55.54,48.84,48.10,46.75,46.25,56.25,56.82,54.55,83.72,1420,1420,1420,1420,1670,1670,1670,1747,63.60,48.00,-1,82,39.70,0,4.253
57,0,0,33.64,50.80,41.67,35.64,37.25,35.64,51.75,53.45,52.73,89.74,1420,1420,1420,1420,1670,1670,1670,1747,64.00,52.00,-1,82,39.70,0,4.253
57,0,0,33.64,51.94,42.68,37.33,41.77,35.06,59.76,54.65,63.10,80.95,1420,1420,1420,1420,1670,1670,1670,1747,63.60,49.00,-1,82,39.70,0,4.253
57,0,0,33.64,52.33,40.91,41.90,40.57,39.45,57.76,56.78,60.17,75.42,1420,1420,1420,1420,1766,1766,1766,844,64.00,47.00,-1,82,39.70,0,4.253
57,0,0,33.64,51.47,36.84,38.46,39.74,38.46,70.73,51.81,59.30,74.39,1804,1804,1804,1804,1766,1766,1766,2073,64.00,55.00,-1,82,39.70,0,4.253
58,0,0,33.65,50.66,43.86,38.94,40.37,39.09,66.67,63.93,50.86,59.17,1420,1420,1420,1420,1670,1670,1670,1747,64.30,58.00,-1,82,39.70,0,4.253
