FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
58,0,0,33.61,49.08,37.80,43.90,40.51,36.71,51.81,51.16,45.78,83.13,1420,1420,1420,1420,1670,1670,1670,1747,62.00,33.00,-1,82,38.50,0,4.199
58,0,0,33.61,51.68,45.45,46.09,47.41,42.20,50.00,56.30,50.85,76.72,1420,1420,1420,1420,1670,1670,1670,1747,62.40,35.00,-1,82,38.60,0,4.186
58,0,0,33.61,48.19,32.88,42.50,40.00,38.46,59.49,50.62,60.98,52.94,1420,1420,1420,1420,1670,1670,1670,1747,62.40,34.00,-1,82,38.60,0,4.186
60,0,0,16.97,48.66,38.68,39.25,45.95,40.19,50.83,52.17,49.57,73.68,1804,1804,1804,1804,1766,1766,1766,1747,62.00,30.00,-1,82,38.60,0,4.186
60,0,0,16.97,46.88,38.27,41.03,42.31,38.96,47.13,38.10,47.56,77.27,1420,1420,1420,1420,1766,1766,1766,844,60.80,26.00,-1,82,38.60,0,4.186
59,0,0,16.96,47.39,40.19,40.40,47.12,40.00,47.83,42.98,48.74,69.37,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,82,38.60,0,4.186
59,0,0,16.96,46.60,39.02,40.51,41.56,38.46,47.62,47.13,44.32,73.56,1420,1420,1420,1420,1766,1766,1766,1747,62.40,25.00,-1,82,38.60,0,4.22
57,0,0,33.62,46.71,36.70,41.28,41.28,43.12,47.50,47.50,41.03,72.88,1420,1420,1420,1420,1766,1766,1766,844,61.20,24.00,-1,82,38.60,0,4.22
57,0,0,33.62,49.92,40.74,41.98,42.11,38.16,58.14,62.07,51.81,60.49,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,82,38.60,0,4.22
59,0,0,33.59,48.35,39.25,42.59,41.18,40.19,50.43,45.22,50.43,76.79,1420,1420,1420,1420,1670,1670,1670,1747,61.60,36.00,-1,82,38.60,0,4.22
59,0,0,33.59,44.72,30.67,35.62,40.00,32.00,46.51,45.24,40.45,81.18,1420,1420,1420,1420,1670,1670,1670,1747,61.20,29.00,-1,82,38.60,0,4.22
58,0,0,33.58,49.44,48.25,44.34,44.76,44.95,61.95,51.33,50.43,49.57,1420,1420,1420,1420,1670,1670,1670,1747,61.20,26.00,-1,82,38.60,0,4.217
58,0,0,33.58,44.71,35.44,40.00,37.33,44.19,38.55,36.47,43.02,81.18,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,82,38.60,0,4.217
60,0,0,16.94,48.55,37.04,38.46,40.57,39.09,49.14,49.59,47.01,84.68,1420,1420,1420,1420,1670,1670,1670,1747,61.20,28.00,-1,82,38.60,0,4.217
60,0,0,16.94,45.58,40.96,38.96,43.75,40.00,45.45,41.67,41.86,75.90,1420,1420,1420,1420,1670,1670,1670,1747,63.20,28.00,-1,82,38.60,0,4.217
60,0,0,17.01,53.70,53.45,49.51,52.38,47.62,45.30,48.70,50.00,80.00,1420,1420,1420,1420,1766,1766,1766,844,62.80,25.00,-1,82,38.60,0,4.217
60,0,0,17.01,50.76,41.25,48.78,46.15,47.62,53.09,46.51,45.88,77.65,1420,1420,1420,1420,1670,1670,1670,1747,60.50,25.00,-1,82,38.70,0,4.227
59,0,0,17.01,43.33,32.69,32.32,39.62,42.20,35.14,37.50,39.82,81.03,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,82,38.70,0,4.227
59,0,0,17.01,44.69,34.94,40.48,40.00,36.90,45.35,39.13,38.82,82.76,1420,1420,1420,1420,1670,1670,1670,1747,60.50,27.00,-1,82,38.70,0,4.227
60,0,0,16.92,42.33,30.19,35.64,35.58,33.96,46.02,39.82,39.29,73.91,1420,1420,1420,1420,1670,1670,1670,1747,60.10,24.00,-1,82,38.70,0,4.227
60,0,0,16.92,49.10,43.53,41.77,44.30,42.68,48.19,57.47,49.43,64.77,1420,1420,1420,1420,1670,1670,1670,1747,60.80,24.00,-1,82,38.70,0,4.227
57,0,0,33.60,52.97,49.57,43.93,50.46,42.99,62.60,52.89,51.26,67.21,1420,1420,1420,1420,1670,1670,1670,1747,61.60,28.00,-1,82,38.70,0,4.227
57,0,0,33.60,48.48,44.16,43.59,39.44,43.04,46.25,47.56,43.75,77.50,1420,1420,1420,1420,1670,1670,1670,1747,61.20,28.00,-1,82,38.70,0,4.23
59,0,0,17.06,49.50,43.93,45.95,44.04,44.55,62.28,52.94,53.91,48.67,1420,1420,1420,1420,1670,1670,1670,1747,60.80,25.00,-1,82,38.70,0,4.23
59,0,0,17.06,44.73,37.04,38.96,39.51,38.55,46.07,38.55,39.77,80.00,1420,1420,1420,1420,1670,1670,1670,1747,60.50,25.00,-1,82,38.70,0,4.23
59,0,0,17.07,53.30,47.75,49.06,48.62,46.23,54.55,50.00,56.30,70.54,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,82,38.70,0,4.23
59,0,0,17.07,45.86,38.55,42.31,37.33,38.16,40.70,41.86,43.02,86.05,1420,1420,1420,1420,1670,1670,1670,1747,60.50,27.00,-1,82,38.70,0,4.23
59,0,0,17.02,50.45,42.99,44.12,44.23,49.07,47.41,43.59,47.06,82.30,1420,1420,1420,1420,1670,1670,1670,1747,61.60,28.00,-1,82,38.70,0,4.24
59,0,0,17.02,40.86,30.59,28.75,28.57,32.14,40.00,33.73,44.32,83.72,1420,1420,1420,1420,1670,1670,1670,1747,60.10,28.00,-1,82,38.70,0,4.24
59,0,0,16.88,47.74,42.61,44.76,43.27,40.95,42.61,40.00,41.07,85.96,1420,1420,1420,1420,1670,1670,1670,1747,61.20,24.00,-1,82,38.70,0,4.24
59,0,0,16.88,45.29,34.18,41.25,40.00,39.02,37.35,37.80,43.53,83.91,1420,1420,1420,1420,1670,1670,1670,1747,60.50,24.00,-1,82,38.70,0,4.24
59,0,0,17.10,40.92,33.64,33.00,37.14,35.45,42.98,31.48,36.04,78.38,1420,1420,1420,1420,1670,1670,1670,1747,60.10,25.00,-1,82,38.70,0,4.24
59,0,0,17.10,36.04,23.17,25.64,26.58,30.59,33.33,30.95,32.18,82.35,1420,1420,1420,1420,1670,1670,1670,1747,58.90,25.00,-1,82,38.70,0,4.24
59,0,0,16.97,36.41,28.44,29.70,29.52,32.14,35.09,31.86,29.73,74.56,1420,1420,1420,1420,1670,1670,1670,1747,59.30,26.00,-1,82,38.70,0,4.259
59,0,0,16.97,41.44,29.27,37.97,37.97,38.82,38.82,43.53,31.65,73.75,1420,1420,1420,1420,1670,1670,1670,1747,59.70,26.00,-1,82,38.70,0,4.259
59,0,0,17.01,47.13,44.25,41.51,43.27,45.87,39.64,37.50,39.09,85.96,1420,1420,1420,1420,1670,1670,1670,1747,60.50,25.00,-1,82,38.70,0,4.259
59,0,0,17.01,44.70,31.65,38.16,41.77,40.24,35.71,39.53,38.10,85.88,1420,1420,1420,1420,1670,1670,1670,1747,61.60,28.00,-1,82,38.70,0,4.259
59,0,0,33.67,46.47,41.28,35.24,41.28,42.98,50.00,45.69,37.84,77.19,1420,1420,1420,1420,1670,1670,1670,1747,60.80,30.00,-1,82,38.70,0,4.259
59,0,0,33.67,49.69,44.30,47.50,44.16,49.37,57.83,50.62,53.16,50.59,1420,1420,1420,1420,1766,1766,1766,844,60.50,28.00,-1,82,38.70,0,4.219
59,0,0,16.84,42.96,34.58,39.81,39.22,35.58,39.47,39.09,38.39,74.56,1420,1420,1420,1420,1670,1670,1670,1747,60.10,29.00,-1,82,38.70,0,4.219
59,0,0,16.84,45.29,33.77,37.18,36.49,38.27,56.82,42.86,40.24,72.62,1420,1420,1420,1420,1670,1670,1670,1747,60.50,26.00,-1,82,38.70,0,4.219
60,0,0,16.89,53.46,52.73,46.67,45.19,48.15,52.63,48.70,53.64,79.13,1420,1420,1420,1420,1670,1670,1670,1747,61.20,33.00,-1,82,38.70,0,4.219
60,0,0,16.89,46.94,37.50,39.24,39.74,39.51,52.44,37.35,40.00,85.88,1420,1420,1420,1420,1670,1670,1670,1747,60.80,36.00,-1,82,38.70,0,4.219
60,0,0,16.89,48.18,41.12,48.11,44.44,44.95,36.61,39.09,43.36,86.84,1420,1420,1420,1420,1670,1670,1670,1747,60.50,33.00,-1,82,38.70,0,4.246
60,0,0,16.89,47.20,39.29,39.24,44.44,44.30,41.67,36.47,39.02,89.77,1420,1420,1420,1420,1670,1670,1670,1747,60.50,30.00,-1,82,38.70,0,4.246
60,0,0,16.87,48.91,39.62,40.38,37.37,44.86,47.37,47.86,45.61,85.96,1420,1420,1420,1420,1670,1670,1670,1747,60.50,28.00,-1,82,38.70,0,4.246
60,0,0,16.87,50.39,38.27,43.42,40.26,37.84,47.62,52.22,51.76,90.48,1420,1420,1420,1420,1670,1670,1670,1747,60.50,34.00,-1,82,38.70,0,4.246
58,0,0,33.61,52.43,41.07,41.75,44.86,47.32,57.14,59.29,56.03,67.52,1420,1420,1420,1420,1766,1766,1766,1747,61.20,36.00,-1,82,38.70,0,4.246
58,0,0,33.61,49.45,40.74,42.31,37.33,41.56,67.07,70.73,61.45,34.15,1420,1420,1420,1420,1670,1670,1670,1747,60.50,34.00,-1,82,38.70,0,4.228
59,0,0,16.91,42.64,35.19,32.32,30.30,39.05,41.44,41.44,40.00,77.68,1420,1420,1420,1420,1670,1670,1670,1747,59.70,37.00,-1,82,38.70,0,4.228
59,0,0,16.91,36.27,23.81,24.36,25.61,30.59,37.35,39.29,35.00,73.81,1420,1420,1420,1420,1670,1670,1670,1747,60.10,30.00,-1,82,38.70,0,4.228
59,0,0,16.99,38.67,25.66,24.00,30.19,35.45,39.66,33.03,37.38,82.30,1420,1420,1420,1420,1670,1670,1670,1747,60.10,34.00,-1,82,38.70,0,4.228
59,0,0,16.99,40.18,34.52,31.17,31.65,32.50,30.86,35.71,35.80,86.59,1420,1420,1420,1420,1670,1670,1670,1747,60.10,33.00,-1,82,38.70,0,4.228
59,0,0,17.04,40.14,32.74,31.37,30.77,33.64,41.74,33.64,36.04,79.82,1420,1420,1420,1420,1670,1670,1670,1747,60.10,30.00,-1,82,38.70,0,4.228
59,0,0,17.04,39.73,26.19,28.57,26.92,32.05,40.23,34.52,37.35,85.23,1420,1420,1420,1420,1670,1670,1670,1747,60.10,31.00,-1,82,38.80,0,4.247
59,0,0,16.92,45.63,33.94,38.68,40.37,39.09,37.39,43.75,45.61,82.76,1420,1420,1420,1420,1670,1670,1670,1747,60.10,32.00,-1,82,38.80,0,4.247
59,0,0,16.92,49.77,40.26,43.59,40.26,45.68,66.67,56.47,53.49,51.81,1420,1420,1420,1420,1766,1766,1766,1401,60.80,31.00,-1,82,38.80,0,4.247
59,0,0,17.09,48.81,40.95,38.24,39.25,42.06,65.77,62.61,61.40,38.46,1420,1420,1420,1420,1670,1670,1670,1747,60.10,31.00,-1,82,38.80,0,4.247
59,0,0,17.09,43.98,35.71,32.10,32.05,40.48,57.83,44.71,53.57,56.47,1420,1420,1420,1420,1766,1766,1766,1747,61.60,33.00,-1,82,38.80,0,4.247
57,0,0,33.63,50.62,47.27,44.76,39.42,45.71,59.13,56.52,46.43,61.86,1420,1420,1420,1420,1766,1766,1766,1747,60.50,27.00,-1,82,38.80,0,4.235
57,0,0,33.63,44.24,33.33,37.66,33.33,42.68,42.68,34.15,39.51,85.54,1420,1420,1420,1420,1766,1766,1766,2073,60.50,26.00,-1,82,38.80,0,4.235
58,0,0,33.61,51.73,40.00,43.93,39.60,43.27,54.05,51.79,50.46,87.61,1804,1804,1804,1804,1766,1766,1766,2073,61.20,31.00,-1,82,38.80,0,4.235
58,0,0,33.61,49.63,41.46,37.18,39.51,45.78,57.14,62.07,56.82,56.32,1420,1420,1420,1420,1670,1670,1670,1747,60.80,35.00,-1,82,38.80,0,4.235
56,1,0,50.41,52.11,46.36,50.45,42.86,49.57,66.67,53.15,58.97,47.86,1420,1420,1420,1420,1670,1670,1670,1747,61.20,34.00,-1,82,38.80,0,4.235
56,1,0,50.41,52.13,44.74,46.84,48.68,48.15,65.48,53.75,51.90,58.75,1420,1420,1420,1420,1670,1670,1670,1747,60.50,37.00,-1,82,38.80,0,4.235
60,0,0,16.88,48.33,44.95,40.57,41.82,44.55,49.15,46.15,41.74,75.65,1420,1420,1420,1420,1670,1670,1670,1747,61.20,31.00,-1,82,38.80,0,4.248
60,0,0,16.88,44.00,34.67,33.78,32.43,30.56,50.62,44.71,45.68,74.39,1420,1420,1420,1420,1670,1670,1670,1747,60.50,26.00,-1,82,38.80,0,4.248
57,0,0,33.62,46.37,33.33,40.57,42.59,41.51,50.45,52.17,45.13,63.16,1420,1420,1420,1420,1766,1766,1766,1747,60.50,31.00,-1,82,38.80,0,4.248
57,0,0,33.62,44.63,38.10,34.67,34.21,39.24,37.04,37.80,42.35,90.36,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,82,38.80,0,4.248
58,0,0,33.61,50.23,40.91,42.31,40.57,47.62,49.57,42.61,46.09,89.74,1420,1420,1420,1420,1670,1670,1670,1747,60.80,28.00,-1,82,38.80,0,4.248
58,0,0,33.61,49.69,40.74,37.97,33.77,45.57,66.67,56.63,53.57,59.04,1420,1420,1420,1420,1670,1670,1670,1747,60.80,28.00,-1,82,38.80,0,4.139
58,0,0,33.60,47.61,39.45,36.89,37.74,39.81,54.87,48.72,38.26,82.76,1420,1420,1420,1420,1670,1670,1670,1747,60.80,27.00,-1,82,38.80,0,4.139
58,0,0,33.60,47.75,43.53,36.00,33.78,38.46,59.49,57.83,61.73,48.81,1420,1420,1420,1420,1670,1670,1670,1747,60.80,27.00,-1,82,38.80,0,4.139
59,0,0,33.60,47.20,40.37,38.10,40.19,41.67,51.33,51.38,54.39,59.82,1420,1420,1420,1420,1670,1670,1670,1747,60.50,26.00,-1,82,38.80,0,4.139
59,0,0,33.60,46.21,36.71,38.96,36.84,38.96,44.32,39.51,45.68,84.15,1420,1420,1420,1420,1670,1670,1670,1747,61.20,26.00,-1,82,38.80,0,4.139
59,0,0,16.91,49.78,43.64,40.19,44.64,46.02,46.15,52.14,47.46,76.67,1420,1420,1420,1420,1670,1670,1670,1747,60.50,27.00,-1,82,38.80,0,4.228
59,0,0,16.91,48.05,40.79,39.19,36.99,42.47,48.72,42.11,48.78,79.27,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,82,38.80,0,4.228
55,0,0,33.69,50.90,43.12,39.62,43.40,46.23,51.35,47.41,52.17,82.46,1420,1420,1420,1420,1670,1670,1670,1747,61.20,28.00,-1,82,38.80,0,4.228
55,0,0,33.69,43.01,30.86,27.40,31.25,42.70,38.10,37.65,43.53,90.80,1420,1420,1420,1420,1670,1670,1670,1747,60.80,27.00,-1,82,38.80,0,4.228
56,0,0,33.63,50.98,39.05,43.27,40.20,43.00,51.33,46.90,52.21,87.39,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,82,38.80,0,4.228
56,0,0,33.63,40.27,27.38,32.93,25.00,33.33,46.51,28.57,46.07,81.40,1420,1420,1420,1420,1670,1670,1670,2073,59.70,26.00,-1,82,38.80,0,4.233
55,0,0,33.62,40.47,30.56,30.00,25.74,33.33,44.86,37.84,40.71,76.11,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,82,38.80,0,4.233
55,0,0,33.62,40.51,28.92,31.17,29.87,37.65,52.27,31.40,33.33,78.82,1420,1420,1420,1420,1670,1670,1670,1747,60.10,26.00,-1,82,38.80,0,4.233
59,0,0,16.91,37.20,25.23,33.03,28.30,31.19,33.93,29.82,31.30,84.68,1420,1420,1420,1420,1670,1670,1670,1747,59.30,26.00,-1,82,38.80,0,4.233
59,0,0,16.91,37.04,22.37,28.00,23.29,32.05,42.53,25.88,35.23,79.31,1420,1420,1420,1420,1670,1670,1670,1747,60.10,26.00,-1,82,38.80,0,4.233
56,0,0,33.63,42.00,35.34,36.45,31.07,34.29,45.54,41.59,38.18,72.81,1420,1420,1420,1420,1670,1670,1670,1747,60.50,24.00,-1,82,38.80,0,4.233
56,0,0,33.63,41.55,32.93,34.21,32.47,39.76,41.67,31.40,29.41,90.59,1420,1420,1420,1420,1670,1670,1670,1747,59.30,26.00,-1,82,38.80,0,4.245
58,0,0,33.73,43.22,36.11,37.86,37.62,43.64,35.19,37.27,34.51,78.95,1420,1420,1420,1420,1670,1670,1670,844,59.70,26.00,-1,82,38.80,0,4.245
58,0,0,33.73,45.78,38.27,38.46,40.96,36.36,60.71,44.71,47.19,56.98,1420,1420,1420,1420,1670,1670,1670,1747,59.70,26.00,-1,82,38.80,0,4.245
59,0,0,17.01,48.55,42.34,45.71,43.12,42.34,49.15,44.35,41.59,80.53,1420,1420,1420,1420,1670,1670,1670,1747,60.80,29.00,-1,82,38.80,0,4.245
59,0,0,17.01,37.67,21.05,30.86,35.80,30.12,30.59,33.72,32.94,83.33,1420,1420,1420,1420,1670,1670,1670,1747,59.30,29.00,-1,82,38.80,0,4.245
57,0,0,33.60,39.29,29.25,33.33,31.68,32.38,35.14,33.33,33.03,85.19,1420,1420,1420,1420,1670,1670,1670,1747,59.70,26.00,-1,82,38.80,0,4.254
57,0,0,33.60,41.58,32.94,31.17,32.89,34.15,38.20,33.33,37.93,89.77,1420,1420,1420,1420,1670,1670,1670,1747,60.10,26.00,-1,82,38.80,0,4.254
59,0,0,33.59,50.33,38.53,43.64,44.14,41.82,53.51,49.58,42.24,84.75,1420,1420,1420,1420,1670,1670,1670,1747,62.00,28.00,-1,82,38.80,0,4.254
59,0,0,33.59,50.64,42.50,40.79,35.62,30.14,63.75,67.07,63.86,56.41,1804,1804,1804,1804,1766,1766,1766,844,62.40,27.00,-1,82,38.80,0,4.254
60,0,0,16.91,51.10,37.04,32.65,37.14,38.89,76.52,73.64,67.83,43.36,1420,1420,1420,1420,1670,1670,1670,1401,61.20,27.00,-1,82,38.80,0,4.254
60,0,0,16.91,33.38,22.22,22.37,22.08,24.05,35.63,33.33,30.59,70.93,1420,1420,1420,1420,1670,1670,1670,1747,59.30,28.00,-1,82,38.80,0,4.254
58,1,0,50.51,38.49,28.18,31.13,34.58,30.84,32.46,33.03,39.83,76.32,1420,1420,1420,1420,1670,1670,1670,1747,60.10,25.00,-1,82,38.80,0,4.265
58,1,0,50.51,43.17,35.90,36.00,38.16,36.25,41.67,46.91,37.35,74.12,1420,1420,1420,1420,1670,1670,1670,1747,58.90,25.00,-1,82,38.80,0,4.265
58,0,0,33.61,40.23,30.56,37.04,35.51,28.16,44.25,35.09,35.71,71.68,1420,1420,1420,1420,1670,1670,1670,1747,59.70,27.00,-1,82,38.80,0,4.265
58,0,0,33.61,38.98,25.61,25.00,38.27,28.92,35.23,30.12,36.05,90.48,1420,1420,1420,1420,1670,1670,1670,1747,59.30,27.00,-1,82,38.80,0,4.265
59,0,0,16.90,41.25,36.70,37.76,39.81,37.86,37.39,30.97,27.36,77.78,1420,1420,1420,1420,1670,1670,1670,1747,59.30,24.00,-1,82,38.80,0,4.265
59,0,0,16.90,43.54,32.50,36.25,37.97,39.77,53.49,39.53,48.28,60.67,1420,1420,1420,1420,1670,1670,1670,1747,59.70,22.00,-1,82,38.80,0,4.257
58,0,0,33.59,39.22,28.70,31.07,33.33,26.73,42.73,34.55,38.79,73.21,1420,1420,1420,1420,1670,1670,1670,1747,59.70,23.00,-1,82,38.80,0,4.257
58,0,0,33.59,38.98,28.21,35.90,30.26,31.71,40.96,39.02,31.33,75.61,1420,1420,1420,1420,1670,1670,1670,1747,59.70,25.00,-1,82,38.80,0,4.257
60,0,0,16.90,45.25,40.19,38.61,37.62,37.37,45.54,46.49,46.15,68.10,1420,1420,1420,1420,1670,1670,1670,1747,59.30,23.00,-1,82,38.80,0,4.257
60,0,0,16.90,42.19,35.71,35.06,34.67,33.33,40.00,32.18,36.05,87.36,1420,1420,1420,1420,1670,1670,1670,1747,59.70,23.00,-1,82,38.80,0,4.257
60,0,0,16.88,49.89,47.27,46.73,46.15,46.43,42.98,38.94,44.74,82.73,1420,1420,1420,1420,1670,1670,1670,1747,60.10,25.00,-1,82,38.80,0,4.253
60,0,0,16.88,51.22,41.03,48.19,47.50,43.21,52.94,47.62,51.19,78.82,1420,1420,1420,1420,1670,1670,1670,1747,60.10,34.00,-1,82,38.80,0,4.253
60,0,0,16.97,49.45,39.45,41.12,43.75,39.29,65.25,53.78,51.79,60.00,1420,1420,1420,1420,1670,1670,1670,1747,60.10,35.00,-1,82,38.80,0,4.253
60,0,0,16.97,47.76,34.67,39.47,43.59,35.53,53.09,48.78,43.42,81.01,1420,1420,1420,1420,1670,1670,1670,1747,60.50,34.00,-1,82,38.80,0,4.253
59,0,0,16.96,49.37,36.89,42.99,42.31,41.28,49.56,50.45,44.04,85.96,1420,1420,1420,1420,1670,1670,1670,1747,60.80,35.00,-1,82,38.80,0,4.253
59,0,0,16.96,48.02,38.82,40.79,42.31,43.37,47.06,44.19,40.74,85.88,1420,1420,1420,1420,1670,1670,1670,1747,60.50,34.00,-1,82,38.80,0,4.227
60,0,0,16.89,48.78,42.37,41.35,49.12,38.89,46.09,45.69,40.91,81.90,1420,1420,1420,1420,1670,1670,1670,1747,60.80,31.00,-1,82,38.80,0,4.227
60,0,0,16.89,42.57,35.80,41.98,40.00,37.66,32.91,34.52,36.71,80.72,1420,1420,1420,1420,1670,1670,1670,1747,60.10,26.00,-1,82,38.80,0,4.227
60,0,0,16.96,44.43,41.96,38.38,42.86,35.64,36.70,33.64,40.18,82.14,1420,1420,1420,1420,1670,1670,1670,1747,59.70,23.00,-1,82,38.80,0,4.227
60,0,0,16.96,45.06,45.05,43.75,38.67,42.86,39.29,33.33,36.90,79.55,1420,1420,1420,1420,1670,1670,1670,1747,59.30,23.00,-1,82,38.80,0,4.227
57,0,0,33.64,44.72,43.97,39.05,39.42,39.05,41.07,38.89,35.51,76.32,1804,1804,1804,1804,1766,1766,1766,2073,60.10,23.00,-1,82,38.80,0,4.227
57,0,0,33.64,45.83,37.50,38.67,39.74,43.59,56.32,38.55,35.37,76.74,1420,1420,1420,1420,1670,1670,1670,1747,59.70,22.00,-1,82,38.80,0,4.245
59,0,0,16.91,45.21,34.31,40.00,43.93,38.10,48.18,39.45,44.25,69.30,1420,1420,1420,1420,1670,1670,1670,1747,60.10,25.00,-1,82,38.80,0,4.245
59,0,0,16.91,43.77,38.46,41.03,41.25,39.51,38.55,31.71,34.62,84.71,1420,1420,1420,1420,1670,1670,1670,1747,60.10,24.00,-1,82,38.80,0,4.245
58,0,0,33.63,43.61,42.20,35.00,43.40,40.37,39.45,32.73,34.82,80.36,1420,1420,1420,1420,1670,1670,1670,1747,60.10,23.00,-1,82,38.80,0,4.245
58,0,0,33.63,56.82,55.00,67.07,58.75,56.25,51.25,46.99,49.40,67.78,1420,1420,1420,1420,1670,1670,1670,1747,60.50,24.00,-1,82,38.80,0,4.245
59,0,0,16.99,46.38,46.30,49.54,45.79,41.35,39.64,34.23,36.04,79.28,1420,1420,1420,1420,1670,1670,1670,1747,60.10,24.00,-1,82,38.80,0,4.256
59,0,0,16.99,44.43,41.25,40.51,40.00,34.62,50.59,37.50,36.05,73.49,1420,1420,1420,1420,1670,1670,1670,1747,58.90,24.00,-1,82,38.80,0,4.256
60,0,0,17.02,44.42,35.92,38.00,38.00,39.42,49.11,36.61,43.10,70.18,1420,1420,1420,1420,1670,1670,1670,1747,60.10,24.00,-1,82,38.80,0,4.256
60,0,0,17.02,44.43,39.02,44.44,39.74,36.71,48.78,41.38,39.33,66.28,1420,1420,1420,1420,1670,1670,1670,1747,59.30,23.00,-1,82,38.80,0,4.256
59,0,0,16.91,46.69,37.74,37.37,40.20,38.10,39.81,44.35,46.43,86.21,1420,1420,1420,1420,1670,1670,1670,1747,60.10,30.00,-1,82,38.80,0,4.256
59,0,0,16.91,46.02,29.73,34.29,40.00,34.25,42.68,47.56,47.56,85.88,1420,1420,1420,1420,1670,1670,1670,1747,60.10,34.00,-1,82,38.80,0,4.256
59,0,0,16.92,49.77,37.86,44.00,41.84,40.59,49.56,50.00,52.99,78.57,1420,1420,1420,1420,1670,1670,1670,1747,60.10,34.00,-1,82,38.80,0,4.239
59,0,0,16.92,48.52,40.54,45.57,41.89,41.03,45.78,41.98,49.41,76.14,1420,1420,1420,1420,1670,1670,1670,1747,60.80,31.00,-1,82,38.80,0,4.239
59,0,0,16.88,50.40,41.51,48.11,46.60,40.20,50.44,48.67,49.14,75.21,1420,1420,1420,1420,1670,1670,1670,1747,60.80,34.00,-1,82,38.80,0,4.239
59,0,0,16.88,45.01,38.27,36.99,36.99,38.16,48.81,39.02,36.71,81.48,1420,1420,1420,1420,1670,1670,1670,1747,59.70,30.00,-1,82,38.80,0,4.239
59,0,0,33.62,48.80,40.37,37.25,43.81,41.51,50.44,47.32,48.21,78.15,1420,1420,1420,1420,1670,1670,1670,1747,60.50,27.00,-1,82,38.80,0,4.239
59,0,0,33.62,46.54,40.96,39.47,42.86,37.33,45.00,42.50,44.44,77.65,1420,1420,1420,1420,1670,1670,1670,1747,59.70,32.00,-1,82,38.80,0,4.231
60,0,0,16.93,46.34,40.91,43.27,44.14,42.06,45.13,37.84,39.62,78.07,1420,1420,1420,1420,1670,1670,1670,1747,60.10,28.00,-1,82,38.80,0,4.231
60,0,0,16.93,44.77,38.75,38.16,35.21,40.51,54.12,40.96,42.17,65.43,1420,1420,1420,1420,1670,1670,1670,1747,59.70,30.00,-1,82,38.80,0,4.231
59,0,0,16.88,46.06,40.18,42.59,41.90,40.91,49.54,37.27,41.44,72.32,1420,1420,1420,1420,1670,1670,1670,1747,59.70,29.00,-1,82,38.80,0,4.231
59,0,0,16.88,43.88,33.77,38.16,35.53,42.11,39.77,35.71,40.00,82.35,1420,1420,1420,1420,1670,1670,1670,1747,59.30,27.00,-1,82,38.80,0,4.231
59,0,0,16.95,44.47,36.70,40.78,41.28,42.73,43.75,32.41,37.07,80.87,1420,1420,1420,1420,1670,1670,1670,1747,60.50,27.00,-1,82,38.80,0,4.25
59,0,0,16.95,54.07,40.51,41.98,41.03,45.57,62.65,58.02,60.24,80.00,1420,1420,1420,1420,1670,1670,1670,1747,60.10,30.00,-1,82,38.80,0,4.25
53,0,0,33.63,50.75,42.86,40.57,38.24,44.86,59.46,54.87,51.79,69.30,1804,1804,1804,1804,1766,1766,1766,2073,61.60,30.00,-1,82,38.80,0,4.25
53,0,0,33.63,47.03,28.57,41.98,33.77,41.46,50.60,50.62,47.56,78.05,1420,1420,1420,1420,1670,1670,1670,1747,60.50,30.00,-1,82,38.80,0,4.25
57,0,0,33.60,52.38,38.68,47.66,41.35,47.71,53.98,57.63,52.21,76.99,1420,1420,1420,1420,1670,1670,1670,1747,60.80,33.00,-1,82,38.80,0,4.25
57,0,0,33.60,57.01,44.30,45.00,43.42,48.72,66.67,65.48,65.48,74.42,1804,1804,1804,1804,1766,1766,1766,2073,61.60,33.00,-1,82,38.80,0,4.227
59,0,0,16.99,47.83,40.18,37.50,36.54,35.58,56.90,50.44,53.91,71.05,1420,1420,1420,1420,1670,1670,1670,1305,60.80,29.00,-1,82,38.80,0,4.227
59,0,0,16.99,45.85,32.00,39.47,34.25,37.84,46.25,38.27,43.90,89.02,1420,1420,1420,1420,1670,1670,1670,1747,60.50,29.00,-1,82,38.80,0,4.227
59,0,0,16.91,49.16,36.79,38.83,39.05,44.95,55.17,49.58,48.31,76.52,1420,1420,1420,1420,1766,1766,1766,1747,60.80,31.00,-1,82,38.80,0,4.227
