FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
58,0,0,33.67,49.14,38.89,40.78,44.66,37.14,49.57,45.54,52.99,83.04,1420,1420,1420,1420,1766,1766,1766,1747,63.60,24.00,-1,85,38.70,0,4.369
58,0,0,33.67,48.62,34.18,39.74,36.99,40.74,50.00,53.57,47.56,81.61,1420,1420,1420,1420,1670,1670,1670,1747,59.70,24.00,-1,85,38.70,0,4.369
59,0,0,16.90,49.08,38.32,43.93,39.39,40.19,45.05,48.67,45.95,89.47,1420,1420,1420,1420,1670,1670,1670,1747,60.80,24.00,-1,85,38.70,0,4.369
59,0,0,16.90,45.35,32.10,30.67,40.79,31.58,57.50,61.18,53.09,52.87,1420,1420,1420,1420,1766,1766,1766,1075,61.60,33.00,-1,85,38.70,0,4.369
58,0,0,33.61,48.39,40.71,35.64,37.37,39.62,63.39,58.18,53.57,54.39,1420,1420,1420,1420,1670,1670,1670,1747,61.20,36.00,-1,85,38.70,0,4.369
58,0,0,33.61,48.29,40.00,36.00,42.86,36.00,54.22,50.59,44.58,80.49,1420,1420,1420,1420,1670,1670,1670,1747,61.20,36.00,-1,85,38.80,0,4.355
60,0,0,17.11,51.40,47.79,39.22,48.62,45.45,63.16,54.46,49.14,60.68,1420,1420,1420,1420,1670,1670,1670,1747,60.80,35.00,-1,85,38.80,0,4.355
60,0,0,17.11,50.08,34.67,37.66,46.91,40.26,51.19,51.85,51.19,86.59,1420,1420,1420,1420,1670,1670,1670,1747,60.80,33.00,-1,85,38.80,0,4.355
59,0,0,33.62,50.51,40.00,36.79,47.17,40.91,63.72,52.63,50.00,66.67,1420,1420,1420,1420,1670,1670,1670,1747,60.50,36.00,-1,85,38.80,0,4.355
59,0,0,33.62,46.55,33.33,40.79,40.28,38.03,46.51,48.78,43.75,75.90,1420,1420,1420,1420,1670,1670,1670,1747,60.50,34.00,-1,85,38.80,0,4.355
60,0,0,16.92,46.27,39.25,43.12,40.20,39.25,48.65,47.06,38.39,76.36,1420,1420,1420,1420,1670,1670,1670,1747,60.80,27.00,-1,85,38.80,0,4.36
60,0,0,16.92,46.52,36.36,30.56,33.80,33.33,53.66,56.32,51.85,69.05,1420,1420,1420,1420,1670,1670,1670,1747,60.80,28.00,-1,85,38.80,0,4.36
60,0,0,16.90,46.24,33.65,34.02,36.36,39.25,42.73,41.96,48.21,89.19,1420,1420,1420,1420,1670,1670,1670,1747,60.80,28.00,-1,85,38.80,0,4.36
60,0,0,16.90,46.12,39.29,33.33,35.53,35.37,42.68,43.90,43.18,90.91,1420,1420,1420,1420,1670,1670,1670,1747,60.80,30.00,-1,85,38.80,0,4.36
60,0,0,16.87,49.42,43.52,41.18,42.00,43.93,45.95,41.96,46.36,89.29,1420,1420,1420,1420,1670,1670,1670,1747,60.50,28.00,-1,85,38.80,0,4.36
60,0,0,16.87,45.25,40.74,32.00,41.56,39.76,40.74,40.48,37.04,86.05,1420,1420,1420,1420,1670,1670,1670,1747,60.80,23.00,-1,85,38.80,0,4.36
59,0,0,16.88,48.86,39.62,44.55,46.67,40.91,44.74,38.94,42.20,91.23,1420,1420,1420,1420,1670,1670,1670,1747,62.00,26.00,-1,85,38.80,0,4.352
59,0,0,16.88,53.06,44.59,41.77,45.45,44.87,54.43,58.33,55.70,76.19,1420,1420,1420,1420,1670,1670,1670,1747,62.40,26.00,-1,85,38.80,0,4.352
53,0,0,33.85,60.30,46.08,42.45,45.10,44.64,79.31,68.70,67.86,82.61,1420,1420,1420,1420,1670,1670,1670,1747,64.00,30.00,-1,85,38.80,0,4.352
53,0,0,33.85,49.14,39.02,31.08,28.95,28.57,68.24,74.42,55.56,64.20,1420,1420,1420,1420,1766,1766,1766,1401,62.80,31.00,-1,85,38.80,0,4.352
53,0,0,33.65,47.67,40.00,41.67,34.95,32.04,66.36,57.02,55.75,49.57,1420,1420,1420,1420,1670,1670,1670,1747,61.60,28.00,-1,85,38.80,0,4.352
53,0,0,33.65,50.00,46.34,42.31,42.86,43.90,64.10,51.90,51.19,56.63,1516,1516,1516,1516,1766,1766,1766,2073,61.60,29.00,-1,85,38.80,0,4.33
53,1,1,100.81,46.92,37.37,41.35,39.00,42.99,44.25,38.05,46.30,83.33,1420,1420,1420,1420,1670,1670,1670,1747,60.80,28.00,-1,85,38.80,0,4.33
53,1,1,100.81,46.74,42.68,35.53,31.88,35.06,64.71,49.41,51.69,57.65,1420,1420,1420,1420,1670,1670,1670,1747,61.20,32.00,-1,85,38.80,0,4.33
59,0,0,16.93,46.43,41.51,38.83,43.27,40.00,40.54,39.25,43.40,84.40,1420,1420,1420,1420,1670,1670,1670,1747,61.20,28.00,-1,85,38.80,0,4.33
59,0,0,16.93,51.13,47.62,48.15,46.84,45.78,45.35,43.37,47.06,84.71,1420,1420,1420,1420,1670,1670,1670,1747,60.80,27.00,-1,85,38.80,0,4.33
59,0,0,17.07,48.12,38.83,41.75,38.78,39.60,46.36,41.82,49.11,83.78,1420,1420,1420,1420,1670,1670,1670,1747,61.20,31.00,-1,85,38.80,0,4.347
59,0,0,17.07,45.68,35.80,31.94,36.71,42.17,44.19,54.02,41.67,76.14,1420,1420,1420,1420,1670,1670,1670,1747,60.80,27.00,-1,85,38.80,0,4.347
59,0,0,16.90,45.02,36.54,37.50,35.58,40.37,41.59,39.13,40.00,86.73,1420,1420,1420,1420,1670,1670,1670,1747,60.80,23.00,-1,85,38.80,0,4.347
59,0,0,16.90,45.37,36.36,41.25,38.75,38.46,44.44,37.04,42.35,80.49,1420,1420,1420,1420,1670,1670,1670,1747,60.50,24.00,-1,85,38.80,0,4.347
58,0,0,33.58,44.95,43.12,37.62,31.58,37.86,47.71,43.97,45.13,71.05,1420,1420,1420,1420,1670,1670,1670,1747,60.10,21.00,-1,85,38.80,0,4.347
58,0,0,33.58,45.85,37.18,38.96,37.66,39.76,44.30,46.51,44.44,75.00,1420,1420,1420,1420,1766,1766,1766,1075,61.20,22.00,-1,85,38.80,0,4.347
60,0,0,16.93,49.04,43.52,43.52,43.81,45.37,71.30,53.98,49.14,38.74,1420,1420,1420,1420,1670,1670,1670,1747,60.80,24.00,-1,85,38.80,0,4.365
60,0,0,16.93,53.07,53.75,48.65,48.68,52.50,43.21,42.68,44.05,90.59,1420,1420,1420,1420,1670,1670,1670,1747,60.80,24.00,-1,85,38.80,0,4.365
59,0,0,16.97,44.83,39.64,35.64,37.50,37.61,42.48,37.17,35.96,88.70,1420,1420,1420,1420,1670,1670,1670,1747,60.80,25.00,-1,85,38.80,0,4.365
59,0,0,16.97,38.42,29.11,25.00,29.73,28.21,38.46,34.57,37.80,82.72,1420,1420,1420,1420,1670,1670,1670,1747,60.10,24.00,-1,85,38.80,0,4.365
60,0,0,16.93,40.65,36.11,33.96,31.73,32.69,35.14,36.61,34.26,84.21,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,85,38.80,0,4.365
60,0,0,16.93,49.70,41.46,42.68,41.77,40.74,49.41,48.84,41.67,89.41,1420,1420,1420,1420,1670,1670,1670,1747,60.80,28.00,-1,85,38.80,0,4.34
55,0,0,33.65,52.18,46.73,40.59,41.35,50.88,58.41,50.93,46.73,76.72,1420,1420,1420,1420,1766,1766,1766,1075,62.00,32.00,-1,85,38.80,0,4.34
55,0,0,33.65,59.51,63.41,57.69,58.44,57.69,56.10,50.57,51.85,80.95,1420,1420,1420,1420,1670,1670,1670,1747,61.60,29.00,-1,85,38.80,0,4.34
58,0,0,33.59,64.99,73.64,67.65,67.27,69.37,57.66,60.00,52.34,71.68,1420,1420,1420,1420,1670,1670,1670,1747,62.80,30.00,-1,85,38.80,0,4.34
58,0,0,33.59,71.15,79.52,77.22,74.07,81.71,63.10,58.02,56.25,78.65,1420,1420,1420,1420,1670,1670,1670,1747,64.30,31.00,-1,85,38.80,0,4.34
52,0,0,33.67,92.74,96.64,95.76,96.52,95.73,91.53,87.93,90.76,88.03,1420,1420,1420,1420,1766,1766,1766,1632,64.30,23.00,-1,85,38.90,0,4.287
52,0,0,33.67,75.20,88.46,82.28,96.15,85.00,76.92,67.09,65.00,43.37,1420,1420,1420,1420,1766,1766,1766,1075,64.30,30.00,-1,85,38.90,0,4.287
58,0,0,33.73,79.60,83.93,82.30,77.36,81.58,82.91,75.22,73.91,78.33,1420,1420,1420,1420,1766,1766,1766,1305,64.30,31.00,-1,85,38.90,0,4.287
58,0,0,33.73,63.50,65.00,64.94,63.29,60.53,75.00,61.18,62.35,54.22,1420,1420,1420,1420,1670,1670,1670,1747,62.80,31.00,-1,85,38.90,0,4.287
59,0,0,16.97,48.78,44.66,42.16,41.18,45.79,48.60,48.72,41.96,75.65,1420,1420,1420,1420,1670,1670,1670,1747,62.40,33.00,-1,85,38.90,0,4.287
59,0,0,16.97,54.11,51.85,48.68,47.37,52.44,52.44,46.25,52.38,81.18,1420,1420,1420,1420,1670,1670,1670,1747,62.00,34.00,-1,85,38.90,0,4.287
60,0,0,16.96,51.46,47.62,48.54,50.49,49.07,46.36,41.44,43.40,84.82,1420,1420,1420,1420,1670,1670,1670,1747,61.60,32.00,-1,85,38.90,0,4.331
60,0,0,16.96,47.25,39.51,41.98,44.19,41.18,46.51,39.53,42.35,81.18,1420,1420,1420,1420,1670,1670,1670,1747,61.60,26.00,-1,85,38.90,0,4.331
60,0,0,16.92,44.79,39.05,35.71,38.24,37.14,46.49,43.10,35.71,78.90,1420,1420,1420,1420,1670,1670,1670,1747,61.20,23.00,-1,85,38.90,0,4.331
60,0,0,16.92,47.50,44.05,38.96,41.25,40.00,40.70,41.46,43.02,89.29,1420,1420,1420,1420,1670,1670,1670,1747,61.60,25.00,-1,85,38.90,0,4.331
60,0,0,16.91,49.83,37.04,40.59,42.73,38.24,53.45,49.11,46.36,88.39,1420,1420,1420,1420,1670,1670,1670,1747,61.20,25.00,-1,85,38.90,0,4.331
60,0,0,16.91,38.74,30.23,30.38,26.32,24.32,37.35,41.38,34.12,80.00,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,85,38.90,0,4.349
59,0,0,17.24,57.24,63.89,61.68,66.67,70.91,43.48,40.19,33.33,80.36,1420,1420,1420,1420,1670,1670,1670,1747,61.20,26.00,-1,85,38.90,0,4.349
59,0,0,17.24,50.45,58.14,58.75,55.70,56.63,40.48,30.59,36.05,69.51,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,85,38.90,0,4.349
55,0,0,33.63,61.49,72.07,66.97,66.67,67.27,47.75,40.91,44.95,83.48,1420,1420,1420,1420,1670,1670,1670,1747,60.80,26.00,-1,85,38.90,0,4.349
55,0,0,33.63,62.67,70.00,70.37,66.67,70.37,54.65,55.13,51.76,62.65,1420,1420,1420,1420,1670,1670,1670,1747,62.00,30.00,-1,85,38.90,0,4.349
57,0,0,33.67,65.62,73.15,67.96,69.37,74.04,63.30,52.34,50.00,74.55,1420,1420,1420,1420,1670,1670,1670,1747,62.40,26.00,-1,85,38.90,0,4.326
57,0,0,33.67,63.04,69.41,67.06,66.67,71.91,62.35,60.67,58.33,47.73,1420,1420,1420,1420,1766,1766,1766,1075,62.40,29.00,-1,85,38.90,0,4.326
60,0,0,16.95,61.75,65.18,64.49,63.81,67.59,56.48,66.36,50.47,60.00,1420,1420,1420,1420,1670,1670,1670,1747,62.00,30.00,-1,85,38.90,0,4.326
60,0,0,16.95,51.50,51.16,54.88,48.72,55.00,35.29,40.70,39.76,85.06,1420,1420,1420,1420,1670,1670,1670,1747,60.80,29.00,-1,85,38.90,0,4.326
60,0,0,17.00,51.75,50.88,50.93,54.46,56.25,36.36,37.96,41.28,85.45,1420,1420,1420,1420,1670,1670,1670,1747,61.60,31.00,-1,85,38.90,0,4.326
60,0,0,17.00,45.47,37.18,38.75,39.02,47.06,31.25,37.04,37.80,90.48,1420,1420,1420,1420,1670,1670,1670,1747,61.20,30.00,-1,85,39.00,0,4.326
57,1,0,50.44,49.48,44.74,40.20,42.72,47.22,56.36,47.27,53.21,65.52,1420,1420,1420,1420,1670,1670,1670,1747,61.60,30.00,-1,85,39.00,0,4.277
57,1,0,50.44,42.53,33.33,42.17,32.91,40.00,35.71,29.11,37.50,87.21,1420,1420,1420,1420,1670,1670,1670,1747,61.60,26.00,-1,85,39.00,0,4.277
59,0,0,17.05,48.56,40.37,41.51,40.19,45.79,52.29,44.14,52.34,70.27,1420,1420,1420,1420,1670,1670,1670,1747,61.20,28.00,-1,85,39.00,0,4.277
59,0,0,17.05,42.67,32.61,31.25,30.86,36.47,58.33,49.38,48.24,53.57,1420,1420,1420,1420,1670,1670,1670,1747,62.00,31.00,-1,85,39.00,0,4.277
60,0,0,16.98,48.93,38.89,42.34,41.96,42.20,56.52,48.25,40.19,79.82,1420,1420,1420,1420,1670,1670,1670,1747,62.00,30.00,-1,85,39.00,0,4.277
60,0,0,16.98,42.66,28.05,34.52,33.33,38.82,42.17,41.86,44.05,78.82,1420,1420,1420,1420,1670,1670,1670,1747,62.00,28.00,-1,85,39.00,0,4.333
57,0,0,33.65,46.07,36.84,34.29,39.81,38.18,55.05,47.66,44.86,71.43,1420,1420,1420,1420,1670,1670,1670,1747,61.60,26.00,-1,85,39.00,0,4.333
57,0,0,33.65,44.57,27.06,36.14,37.21,36.05,52.33,43.37,43.68,80.23,1420,1420,1420,1420,1670,1670,1670,1747,61.60,25.00,-1,85,39.00,0,4.333
59,0,0,17.56,63.66,60.63,63.69,63.98,65.43,57.67,56.88,60.37,80.25,1420,1420,1420,1420,1766,1766,1766,1305,64.30,26.00,-1,85,39.00,0,4.333
59,0,0,17.56,63.66,60.63,63.69,63.98,65.43,57.67,56.88,60.37,80.25,1420,1420,1420,1420,1670,1670,1670,1305,64.30,26.00,-1,85,39.00,0,4.333
54,1,0,50.41,87.91,94.74,94.00,95.36,93.10,84.25,81.21,83.33,77.33,1420,1420,1420,1420,1766,1766,1766,1747,65.10,24.00,-1,85,39.00,0,4.295
54,1,0,50.41,75.04,91.67,90.12,83.95,88.24,61.18,50.00,55.29,80.72,1420,1420,1420,1420,1670,1670,1670,1747,63.20,27.00,-1,85,39.00,0,4.295
59,0,0,16.97,65.47,68.18,74.77,71.30,70.19,48.70,52.17,57.14,82.61,1420,1420,1420,1420,1670,1670,1670,1747,63.20,30.00,-1,85,39.00,0,4.295
59,0,0,16.97,60.19,58.90,70.89,68.75,66.25,45.68,39.24,48.84,82.72,1420,1420,1420,1420,1670,1670,1670,1747,62.40,30.00,-1,85,39.00,0,4.295
60,0,0,16.95,63.52,66.06,67.92,68.27,70.09,56.14,48.72,50.44,83.04,1420,1420,1420,1420,1670,1670,1670,1747,63.20,27.00,-1,85,39.00,0,4.295
60,0,0,16.95,58.82,58.02,64.10,61.04,65.82,45.78,43.04,50.60,84.52,1420,1420,1420,1420,1766,1766,1766,1747,62.80,28.00,-1,85,39.00,0,4.295
51,1,0,50.49,62.76,69.64,58.42,65.05,67.62,58.72,46.36,48.08,85.59,1420,1420,1420,1420,1766,1766,1766,1516,64.00,27.00,-1,85,39.00,0,4.246
51,1,0,50.49,64.19,67.07,69.14,62.50,70.59,78.65,57.14,60.47,45.24,1420,1420,1420,1420,1670,1670,1670,1747,63.20,31.00,-1,85,39.00,0,4.246
55,0,0,33.65,67.62,74.07,70.00,69.81,74.77,56.76,53.91,57.14,84.96,1420,1420,1420,1420,1670,1670,1670,1075,62.40,27.00,-1,85,39.00,0,4.246
55,0,0,33.65,70.15,75.29,74.68,72.50,77.11,60.71,61.73,60.49,80.49,1420,1420,1420,1420,1766,1766,1766,1747,65.90,28.00,-1,85,39.00,0,4.246
53,0,0,33.62,69.86,83.81,77.67,75.70,82.08,64.76,60.91,64.55,48.60,1420,1420,1420,1420,1670,1670,1670,1075,60.80,29.00,-1,85,39.00,0,4.246
53,0,0,33.62,63.61,67.90,64.20,84.52,70.00,49.40,50.00,48.39,77.01,1420,1420,1420,1420,1670,1670,1670,1747,62.00,29.00,-1,85,39.10,0,4.318
59,0,0,33.62,48.07,42.86,44.12,54.29,49.07,42.86,36.70,34.58,79.28,1420,1420,1420,1420,1670,1670,1670,1747,62.00,23.00,-1,85,39.10,0,4.318
59,0,0,33.62,42.53,30.67,39.24,34.62,35.90,44.32,42.22,34.88,77.65,1420,1420,1420,1420,1670,1670,1670,1747,61.20,23.00,-1,85,39.10,0,4.318
57,0,0,33.64,44.80,40.95,39.62,36.89,36.89,49.09,36.75,39.47,76.11,1420,1420,1420,1420,1670,1670,1670,1747,61.60,21.00,-1,85,39.10,0,4.318
57,0,0,33.64,43.38,32.47,34.25,34.67,37.33,39.53,39.02,42.86,81.93,1420,1420,1420,1420,1670,1670,1670,1747,60.80,21.00,-1,85,39.10,0,4.318
58,0,0,33.63,52.64,50.46,50.49,50.00,48.57,54.46,43.48,48.28,75.68,1420,1420,1420,1420,1670,1670,1670,1747,62.00,23.00,-1,85,39.10,0,4.344
58,0,0,33.63,59.78,59.74,65.00,61.73,64.56,45.24,43.04,54.22,84.88,1420,1420,1420,1420,1670,1670,1670,1747,61.60,23.00,-1,85,39.10,0,4.344
59,0,0,16.86,44.34,32.04,38.83,40.38,40.19,39.29,41.23,39.64,80.00,1420,1420,1420,1420,1670,1670,1670,1747,61.20,30.00,-1,85,39.10,0,4.344
59,0,0,16.86,44.79,35.44,38.96,30.56,40.51,35.90,39.29,46.34,84.88,1420,1420,1420,1420,1670,1670,1670,1747,61.20,30.00,-1,85,39.10,0,4.344
58,0,0,33.65,45.96,38.24,35.35,37.00,38.83,58.26,51.79,40.74,63.39,1420,1420,1420,1420,1670,1670,1670,1747,61.60,33.00,-1,85,39.10,0,4.344
58,0,0,33.65,44.50,41.86,35.90,35.80,35.90,45.12,39.51,40.96,79.07,1420,1420,1420,1420,1670,1670,1670,1747,61.60,33.00,-1,85,39.10,0,4.333
53,1,0,50.43,52.85,53.47,52.04,50.50,50.00,53.70,51.33,54.46,57.66,1420,1420,1420,1420,1766,1766,1766,1075,62.40,27.00,-1,85,39.10,0,4.333
53,1,0,50.43,60.21,65.48,62.82,60.53,63.29,57.30,62.35,56.98,52.33,1420,1420,1420,1420,1670,1670,1670,1190,62.00,26.00,-1,85,39.10,0,4.333
57,0,0,33.65,65.19,71.30,70.09,71.43,69.44,50.00,48.15,53.98,88.29,1420,1420,1420,1420,1670,1670,1670,1747,62.40,30.00,-1,85,39.10,0,4.333
57,0,0,33.65,67.42,71.60,71.79,70.67,74.12,51.19,55.95,56.82,89.66,1420,1420,1420,1420,1670,1670,1670,1747,63.20,34.00,-1,85,39.10,0,4.333
59,0,0,17.01,64.42,69.23,69.23,65.69,67.92,46.67,49.04,52.83,92.86,1420,1420,1420,1420,1670,1670,1670,1747,63.20,39.00,-1,85,39.10,0,4.333
59,0,0,17.01,57.61,55.00,60.47,57.50,55.95,48.31,46.51,45.35,88.64,1420,1420,1420,1420,1670,1670,1670,1747,62.40,39.00,-1,85,39.10,0,4.327
58,0,0,33.60,62.71,73.64,65.05,63.21,64.55,66.97,59.46,58.41,54.31,1420,1420,1420,1420,1670,1670,1670,1516,62.00,37.00,-1,85,39.10,0,4.327
58,0,0,33.60,54.78,55.00,53.33,51.32,50.67,52.33,51.81,51.16,70.59,1420,1420,1420,1420,1670,1670,1670,1747,62.00,37.00,-1,85,39.10,0,4.327
56,0,0,33.66,49.77,37.00,39.80,36.08,45.05,61.95,49.56,51.72,73.21,1420,1420,1420,1420,1766,1766,1766,1075,62.40,39.00,-1,85,39.10,0,4.327
56,0,0,33.66,48.90,35.62,39.47,38.36,39.74,83.53,64.63,61.73,25.58,1420,1420,1420,1420,1766,1766,1766,1075,63.20,37.00,-1,85,39.10,0,4.327
56,1,0,50.28,47.11,35.58,37.25,37.14,39.25,61.06,39.09,45.05,77.27,1420,1420,1420,1420,1670,1670,1670,2073,63.60,39.00,-1,85,39.20,0,4.342
56,1,0,50.28,49.84,43.59,36.99,33.78,46.15,75.58,58.33,51.19,48.84,1420,1420,1420,1420,1670,1670,1670,1747,62.80,39.00,-1,85,39.20,0,4.342
60,0,0,17.00,48.89,46.46,40.40,41.35,40.00,63.96,46.79,53.57,57.89,1420,1420,1420,1420,1670,1670,1670,1747,62.00,39.00,-1,85,39.20,0,4.342
60,0,0,17.00,45.30,32.50,37.66,34.21,29.73,71.59,55.95,50.00,41.18,1420,1420,1420,1420,1766,1766,1766,1075,62.40,38.00,-1,85,39.20,0,4.342
58,0,0,33.62,49.38,38.89,43.40,38.68,38.10,53.57,54.78,50.00,75.00,1420,1420,1420,1420,1766,1766,1766,1075,63.20,39.00,-1,85,39.20,0,4.342
58,0,0,33.62,47.09,38.67,38.36,36.84,36.84,77.65,54.32,60.24,30.95,1420,1420,1420,1420,1670,1670,1670,1747,62.00,39.00,-1,85,39.20,0,4.342
58,0,0,33.57,50.79,45.63,42.42,38.30,39.00,60.55,59.05,47.12,69.91,1420,1420,1420,1420,1670,1670,1670,1747,63.20,40.00,-1,86,39.20,0,4.346
58,0,0,33.57,47.73,40.00,36.25,39.02,42.35,58.82,53.76,53.57,60.23,1420,1420,1420,1420,1670,1670,1670,1747,61.60,37.00,-1,86,39.20,0,4.346
60,0,0,16.95,49.17,40.20,39.80,36.54,40.00,59.46,48.62,50.00,71.82,1420,1420,1420,1420,1670,1670,1670,1747,62.40,33.00,-1,86,39.20,0,4.346
60,0,0,16.95,43.51,34.12,31.25,31.25,34.15,64.77,45.24,48.28,57.95,1420,1420,1420,1420,1670,1670,1670,1075,62.40,34.00,-1,86,39.20,0,4.346
59,0,0,33.60,47.58,41.59,38.46,39.29,37.61,58.93,56.64,51.35,55.75,1420,1420,1420,1420,1766,1766,1766,1075,62.80,34.00,-1,86,39.20,0,4.346
59,0,0,33.60,47.72,40.48,37.18,39.24,35.44,46.99,50.00,50.00,78.41,1420,1420,1420,1420,1670,1670,1670,1747,62.00,33.00,-1,86,39.20,0,4.347
60,0,0,16.88,50.34,42.34,43.81,46.36,46.02,50.00,53.04,47.79,73.15,1420,1420,1420,1420,1670,1670,1670,1747,62.40,33.00,-1,86,39.20,0,4.347
60,0,0,16.88,48.22,45.24,43.04,42.11,41.03,41.25,42.50,47.06,83.72,1420,1420,1420,1420,1670,1670,1670,1747,61.60,32.00,-1,86,39.20,0,4.347
60,0,0,16.92,48.80,39.81,39.81,39.81,43.24,44.04,51.28,47.37,81.25,1420,1420,1420,1420,1670,1670,1670,1747,61.60,32.00,-1,86,39.20,0,4.347
60,0,0,16.92,48.58,39.51,42.50,36.84,38.75,57.95,47.56,60.23,61.63,1420,1420,1420,1420,1766,1766,1766,1747,61.20,34.00,-1,86,39.20,0,4.347
60,0,0,17.00,48.71,40.37,44.55,43.64,39.25,64.35,50.44,53.04,52.17,1420,1420,1420,1420,1670,1670,1670,1747,60.80,35.00,-1,86,39.20,0,4.346
60,0,0,17.00,46.56,40.51,38.16,41.18,37.18,58.33,45.88,49.40,61.18,1420,1420,1420,1420,1670,1670,1670,1747,61.20,34.00,-1,86,39.20,0,4.346
59,0,0,16.92,47.96,44.14,38.68,39.25,39.09,56.52,50.00,54.87,60.00,1420,1420,1420,1420,1670,1670,1670,1747,61.60,34.00,-1,86,39.20,0,4.346
59,0,0,16.92,44.67,35.00,33.33,37.18,34.18,41.46,42.17,49.41,79.76,1420,1420,1420,1420,1670,1670,1670,1747,60.80,37.00,-1,86,39.20,0,4.346
60,0,0,17.01,59.34,69.03,63.89,65.74,62.16,51.69,43.48,49.57,70.94,1420,1420,1420,1420,1670,1670,1670,1747,62.40,31.00,-1,86,39.20,0,4.346
60,0,0,17.01,59.53,67.09,63.75,75.61,62.50,53.49,42.31,39.74,70.73,1420,1420,1420,1420,1670,1670,1670,1747,62.00,27.00,-1,86,39.20,0,4.346
60,0,0,17.14,56.41,68.14,61.62,59.81,55.77,58.41,47.37,54.46,47.79,1420,1420,1420,1420,1670,1670,1670,1747,61.60,28.00,-1,86,39.20,0,4.332
60,0,0,17.14,54.02,60.98,54.88,56.25,56.32,47.13,37.04,40.48,76.47,1420,1420,1420,1420,1670,1670,1670,1747,62.80,26.00,-1,86,39.20,0,4.332
58,0,0,33.63,81.43,88.68,90.57,91.67,90.00,70.75,72.90,70.19,75.23,1420,1420,1420,1420,1670,1670,1670,1747,63.20,28.00,-1,86,39.20,0,4.332
58,0,0,33.63,66.24,83.15,78.16,77.65,81.32,42.53,37.21,45.98,80.22,1420,1420,1420,1420,1670,1670,1670,1747,62.80,26.00,-1,86,39.20,0,4.332
60,0,0,16.94,70.88,92.11,81.82,84.55,90.00,44.64,45.05,45.54,86.61,1420,1420,1420,1420,1670,1670,1670,1747,63.20,23.00,-1,86,39.20,0,4.332
60,0,0,16.94,50.67,46.25,50.59,50.57,48.19,42.53,42.86,41.67,82.35,1420,1420,1420,1420,1670,1670,1670,1747,62.40,24.00,-1,86,39.20,0,4.322
60,0,0,16.98,48.01,41.28,40.74,42.59,42.59,43.24,41.82,47.32,83.64,1420,1420,1420,1420,1670,1670,1670,1747,62.40,29.00,-1,86,39.20,0,4.322
60,0,0,16.98,48.00,39.76,46.51,44.58,43.02,40.45,41.67,42.35,84.88,1420,1420,1420,1420,1670,1670,1670,1747,61.60,33.00,-1,86,39.20,0,4.322
60,0,0,16.89,48.77,45.37,50.00,47.22,52.17,44.25,35.65,32.41,83.19,1420,1420,1420,1420,1670,1670,1670,1747,60.80,24.00,-1,86,39.20,0,4.322
60,0,0,16.89,44.85,35.90,41.86,40.96,45.05,39.08,32.14,35.37,85.71,1420,1420,1420,1420,1670,1670,1670,1747,61.20,21.00,-1,86,39.20,0,4.322
60,0,0,16.87,48.69,42.48,42.99,45.79,45.61,46.02,40.74,45.05,81.42,1420,1420,1420,1420,1670,1670,1670,1747,61.20,25.00,-1,86,39.30,0,4.369
60,0,0,16.87,47.26,42.05,41.46,38.75,44.83,58.33,38.37,46.91,65.91,1420,1420,1420,1420,1766,1766,1766,1075,61.60,26.00,-1,86,39.30,0,4.369
59,0,0,33.62,48.01,42.11,46.09,43.36,39.81,67.54,47.32,53.15,42.86,1420,1420,1420,1420,1670,1670,1670,1747,60.80,23.00,-1,86,39.30,0,4.369
59,0,0,33.62,45.77,42.35,36.36,38.75,43.37,39.76,40.74,46.07,76.74,1420,1420,1420,1420,1670,1670,1670,1747,61.20,27.00,-1,86,39.30,0,4.369
60,0,0,16.89,46.07,37.61,40.57,45.37,41.12,44.83,38.94,50.43,67.26,1420,1420,1420,1420,1670,1670,1670,1747,61.20,26.00,-1,86,39.30,0,4.369
60,0,0,16.89,47.90,41.18,44.05,43.21,46.07,43.02,49.45,41.86,74.71,1420,1420,1420,1420,1670,1670,1670,1747,60.50,25.00,-1,86,39.30,0,4.369
60,0,0,16.91,53.61,52.99,52.34,60.36,54.87,53.72,42.02,49.18,65.25,1420,1420,1420,1420,1670,1670,1670,1747,61.20,24.00,-1,86,39.30,0,4.338
60,0,0,16.91,49.46,52.50,48.72,48.75,50.00,37.35,38.10,48.24,73.17,1420,1420,1420,1420,1670,1670,1670,1747,60.50,23.00,-1,86,39.30,0,4.338
60,0,0,16.93,50.00,43.86,46.67,44.12,53.57,51.26,45.45,43.22,70.18,1420,1420,1420,1420,1670,1670,1670,1747,60.80,25.00,-1,86,39.30,0,4.338
60,0,0,16.93,52.87,48.15,50.00,51.95,60.24,48.84,52.81,48.24,63.22,1420,1420,1420,1420,1670,1670,1670,1747,60.80,25.00,-1,86,39.30,0,4.338
