FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
59,0,0,16.91,40.52,27.91,35.63,31.71,36.36,51.14,56.98,30.95,49.43,1420,1420,1420,1420,1670,1670,1670,1516,51.50,34.00,-1,75,33.10,607,3.666
60,0,0,17.08,39.09,29.91,34.48,32.46,34.75,51.72,47.01,35.65,47.32,1420,1420,1420,1420,1766,1766,1766,844,51.20,35.00,-1,75,33.10,607,3.666
60,0,0,17.08,40.00,33.33,30.12,26.25,32.18,62.35,48.84,41.57,42.86,1420,1420,1420,1420,1670,1670,1670,1747,54.30,36.00,-1,75,33.10,635,3.666
60,0,0,16.91,52.07,45.61,45.95,49.58,53.04,61.74,53.04,45.13,62.93,1420,1420,1420,1420,1670,1670,1670,1747,53.10,37.00,-1,75,33.10,635,3.666
60,0,0,16.91,49.78,43.68,47.67,44.58,46.59,48.84,52.87,44.83,71.08,1420,1420,1420,1420,1670,1670,1670,1747,52.30,38.00,-1,75,33.10,635,3.666
59,0,0,16.91,49.07,39.66,41.67,44.44,47.54,55.65,44.64,57.66,63.16,1420,1420,1420,1420,1670,1670,1670,1632,52.70,40.00,-1,75,33.10,684,3.666
59,0,0,16.91,51.15,43.68,50.00,44.58,46.51,53.93,44.32,43.53,80.68,1420,1420,1420,1420,1670,1670,1670,1747,55.80,40.00,-1,75,33.10,684,3.666
59,0,0,16.86,51.04,43.97,44.14,44.74,48.72,52.59,48.21,47.27,76.72,1420,1420,1420,1420,1670,1670,1670,1747,53.50,37.00,-1,75,33.10,684,3.666
59,0,0,16.86,46.28,35.80,41.76,41.57,40.91,45.98,50.57,44.32,68.97,1420,1420,1420,1420,1670,1670,1670,1747,51.90,36.00,-1,75,33.10,716,3.666
60,0,0,17.06,48.91,40.87,46.02,48.70,43.86,44.83,41.96,48.28,75.89,1420,1420,1420,1420,1670,1670,1670,1747,53.50,38.00,-1,75,33.10,716,3.666
60,0,0,17.06,46.44,38.89,42.70,41.38,43.18,46.07,39.33,41.18,80.49,1420,1420,1420,1420,1670,1670,1670,1747,52.30,38.00,-1,75,33.10,716,3.666
59,0,0,17.06,50.77,36.04,48.31,49.14,46.90,47.37,46.55,46.02,88.39,1420,1420,1420,1420,1670,1670,1670,1747,53.90,36.00,-1,75,33.10,681,3.666
59,0,0,17.06,47.95,38.64,41.18,44.44,44.94,56.52,52.27,61.18,42.70,1420,1420,1420,1420,1670,1670,1670,1747,52.30,37.00,-1,75,33.10,681,3.666
60,0,0,16.87,47.72,43.97,44.44,46.61,47.27,43.86,45.76,44.64,65.79,1420,1420,1420,1420,1670,1670,1670,1747,52.30,34.00,-1,75,33.10,681,3.666
60,0,0,16.87,45.77,39.08,42.70,40.23,41.38,51.14,48.89,50.59,54.65,1420,1420,1420,1420,1670,1670,1670,1747,52.30,35.00,-1,75,33.10,714,3.666
59,0,0,17.04,44.99,38.74,43.59,44.26,44.92,46.43,36.84,43.75,61.06,1420,1420,1420,1420,1670,1670,1670,1747,51.90,36.00,-1,75,33.10,714,3.666
59,0,0,17.04,42.40,33.73,42.17,43.48,39.02,42.53,34.52,41.57,62.35,1420,1420,1420,1420,1670,1670,1670,1747,51.50,37.00,-1,75,33.10,714,3.666
59,0,0,16.99,46.85,37.38,44.25,46.96,47.37,43.75,51.72,43.48,58.41,1420,1420,1420,1420,1670,1670,1670,1747,52.30,37.00,-1,75,33.10,657,3.666
59,0,0,16.99,45.45,38.55,45.16,44.94,42.86,49.45,36.47,39.77,67.05,1420,1420,1420,1420,1670,1670,1670,1747,51.90,34.00,-1,75,33.10,657,3.666
58,0,0,33.58,48.12,41.23,43.36,43.36,48.67,56.90,42.86,50.43,57.02,1420,1420,1420,1420,1670,1670,1670,1516,51.50,34.00,-1,75,33.30,657,3.636
58,0,0,33.58,47.10,32.91,43.82,47.73,41.46,52.87,45.45,54.55,56.18,1420,1420,1420,1420,1670,1670,1670,1747,51.90,35.00,-1,75,33.30,673,3.636
59,0,0,17.07,47.90,39.81,45.30,45.22,46.02,50.44,46.49,44.25,66.67,1420,1420,1420,1420,1670,1670,1670,1747,54.30,35.00,-1,75,33.30,673,3.636
59,0,0,17.07,49.02,36.36,38.82,43.33,40.91,58.24,59.14,51.61,61.36,1420,1420,1420,1420,1670,1670,1670,1747,53.50,37.00,-1,75,33.30,673,3.636
60,0,0,16.87,52.99,38.18,43.97,47.90,46.43,60.17,53.91,49.17,83.33,1516,1516,1516,1516,1766,1766,1766,2073,55.00,39.00,-1,75,33.30,688,3.636
60,0,0,16.87,50.86,40.91,43.02,45.98,48.28,56.82,43.68,49.43,79.07,1420,1420,1420,1420,1670,1670,1670,1747,53.50,38.00,-1,75,33.30,688,3.636
59,0,0,16.93,48.01,42.48,42.74,47.06,40.74,42.61,42.86,42.37,82.50,1420,1420,1420,1420,1670,1670,1670,1747,53.50,35.00,-1,75,33.30,688,3.636
59,0,0,16.93,48.72,35.37,43.33,43.33,44.58,59.55,54.65,52.17,56.82,1420,1420,1420,1420,1670,1670,1670,1747,52.30,36.00,-1,75,33.30,667,3.636
59,0,0,17.00,48.73,45.13,43.64,45.61,49.12,57.14,50.45,40.87,56.52,1420,1420,1420,1420,1670,1670,1670,1747,53.10,37.00,-1,75,33.30,667,3.636
59,0,0,17.00,45.55,37.50,40.00,43.18,40.48,37.65,40.00,43.18,80.46,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,75,33.30,667,3.636
59,0,0,16.97,49.08,43.75,44.55,47.01,47.75,43.70,50.83,45.76,70.59,1420,1420,1420,1420,1670,1670,1670,1747,53.10,34.00,-1,75,33.30,648,3.636
59,0,0,16.97,45.06,37.93,39.53,41.86,42.70,50.59,42.35,37.93,68.67,1420,1420,1420,1420,1670,1670,1670,1747,52.70,36.00,-1,75,33.30,648,3.636
60,0,0,16.86,44.96,38.74,38.89,42.34,41.82,42.74,42.24,40.35,70.80,1420,1420,1420,1420,1670,1670,1670,1401,51.90,33.00,-1,75,33.30,648,3.636
60,0,0,16.86,49.57,40.48,47.73,52.27,48.81,46.24,48.86,45.65,67.78,1420,1420,1420,1420,1670,1670,1670,1747,52.70,33.00,-1,75,33.30,697,3.636
59,0,0,16.96,53.05,39.25,49.57,50.86,51.72,49.12,52.59,52.99,75.63,1420,1420,1420,1420,1670,1670,1670,1747,53.90,34.00,-1,75,33.30,697,3.636
59,0,0,16.96,46.28,38.37,41.18,41.86,40.74,52.81,39.76,42.05,74.71,1420,1420,1420,1420,1670,1670,1670,1747,51.90,34.00,-1,75,33.30,697,3.636
60,0,0,16.91,47.39,36.11,44.35,45.54,47.41,50.00,47.15,42.11,64.60,1420,1420,1420,1420,1670,1670,1670,1747,52.70,34.00,-1,75,33.30,668,3.636
60,0,0,16.91,45.01,34.57,40.23,47.13,40.24,47.67,39.53,48.19,61.80,1420,1420,1420,1420,1670,1670,1670,1747,52.70,34.00,-1,75,33.30,668,3.636
59,0,0,16.88,51.48,36.94,44.64,47.01,43.64,55.93,50.42,52.63,79.65,1420,1420,1420,1420,1670,1670,1670,1747,57.00,37.00,-1,75,33.30,668,3.636
59,0,0,16.88,47.84,34.15,34.94,42.53,46.59,65.52,43.33,51.72,62.50,1420,1420,1420,1420,1670,1670,1670,1747,52.30,37.00,-1,75,33.30,749,3.636
59,0,0,16.84,51.24,38.53,46.09,45.30,43.36,61.54,50.81,51.69,70.94,1420,1420,1420,1420,1670,1670,1670,1747,53.90,36.00,-1,75,33.30,749,3.636
59,0,0,16.84,45.97,37.65,38.55,39.76,40.74,63.64,50.60,48.78,47.13,1420,1420,1420,1420,1670,1670,1670,1747,53.10,36.00,-1,75,33.30,749,3.636
59,0,0,17.04,50.87,47.71,47.37,49.11,48.70,45.61,47.06,45.38,75.00,1804,1804,1804,1804,1766,1766,1766,2073,55.00,32.00,-1,74,33.50,677,3.645
59,0,0,17.04,45.10,38.82,37.97,41.18,44.71,50.57,41.86,35.37,67.44,1420,1420,1420,1420,1670,1670,1670,1747,52.30,32.00,-1,74,33.50,677,3.645
59,0,0,16.97,40.39,33.93,39.66,37.50,40.35,39.29,33.62,36.67,62.93,1420,1420,1420,1420,1670,1670,1670,1747,51.50,27.00,-1,74,33.50,677,3.645
59,0,0,16.97,37.85,25.93,30.49,37.35,40.23,28.24,26.44,38.37,76.47,1420,1420,1420,1420,1670,1670,1670,1747,52.30,27.00,-1,74,33.50,617,3.645
60,0,0,17.02,46.24,44.64,46.79,46.96,50.89,33.63,30.63,28.70,86.61,1420,1420,1420,1420,1670,1670,1670,1747,52.30,28.00,-1,74,33.50,617,3.645
60,0,0,17.02,46.39,37.21,41.86,41.67,42.86,40.70,47.78,41.38,75.28,1420,1420,1420,1420,1670,1670,1670,1747,52.70,28.00,-1,74,33.50,617,3.645
60,0,0,16.91,50.79,39.62,43.52,46.90,44.14,50.45,49.11,52.99,79.82,1420,1420,1420,1420,1670,1670,1670,844,53.10,36.00,-1,74,33.50,682,3.645
60,0,0,16.91,45.61,35.63,37.21,41.38,39.77,56.04,51.14,46.07,56.82,1420,1420,1420,1420,1670,1670,1670,1747,52.70,36.00,-1,74,33.50,682,3.645
60,0,0,16.86,47.96,41.74,42.61,43.86,44.74,52.50,44.63,37.82,75.83,1420,1420,1420,1420,1670,1670,1670,1747,52.30,33.00,-1,74,33.50,682,3.645
60,0,0,16.86,46.81,39.53,41.67,44.19,37.50,54.22,40.96,40.70,76.19,1420,1420,1420,1420,1670,1670,1670,1747,53.10,33.00,-1,74,33.50,658,3.645
60,0,0,16.92,50.67,39.81,45.95,47.75,45.05,47.83,42.74,48.67,87.39,1420,1420,1420,1420,1670,1670,1670,1747,53.90,36.00,-1,74,33.50,658,3.645
60,0,0,16.92,47.24,41.67,35.37,44.57,40.00,51.14,41.86,49.40,73.56,1420,1420,1420,1420,1670,1670,1670,1747,53.10,36.00,-1,74,33.50,658,3.645
60,0,0,16.91,47.14,42.61,43.86,43.93,43.24,41.96,43.97,43.48,72.65,1420,1420,1420,1420,1670,1670,1670,1632,52.70,35.00,-1,74,33.50,671,3.645
60,0,0,16.91,45.03,41.18,34.94,38.82,38.37,45.45,39.53,43.53,76.14,1420,1420,1420,1420,1670,1670,1670,1747,53.10,33.00,-1,74,33.50,671,3.645
59,0,0,17.00,49.83,41.28,43.93,48.25,45.87,50.00,47.66,43.75,79.28,1420,1420,1420,1420,1382,1382,1382,1747,53.10,33.00,-1,74,33.50,671,3.645
59,0,0,17.00,43.43,35.63,40.45,37.65,37.21,39.33,39.08,36.59,78.41,1420,1420,1420,1420,1670,1670,1670,1747,52.30,37.00,-1,74,33.50,687,3.645
59,0,0,16.91,47.08,36.70,39.29,38.94,44.74,52.25,44.54,49.56,68.14,1420,1420,1420,1420,1670,1670,1670,1747,55.40,38.00,-1,74,33.50,687,3.645
59,0,0,16.91,59.46,52.44,54.76,56.98,58.14,53.49,75.86,55.95,71.76,1420,1420,1420,1420,1670,1670,1670,1747,52.70,37.00,-1,74,33.50,687,3.645
59,0,0,16.88,43.71,40.71,35.78,40.54,41.82,50.00,36.04,40.37,63.72,1420,1420,1420,1420,1670,1670,1670,1747,52.30,38.00,-1,74,33.50,705,3.645
59,0,0,16.88,43.50,33.33,39.53,42.53,35.71,36.05,62.50,35.71,61.36,1420,1420,1420,1420,1670,1670,1670,1747,53.10,38.00,-1,74,33.50,705,3.645
59,0,0,16.94,44.83,42.98,40.00,38.53,42.98,48.65,38.74,39.47,66.06,1420,1420,1420,1420,1670,1670,1670,1747,51.90,39.00,-1,74,33.50,705,3.645
59,0,0,16.94,44.05,34.48,40.23,38.20,39.53,40.70,39.33,46.51,73.86,1420,1420,1420,1420,1670,1670,1670,1747,52.70,39.00,-1,74,33.50,649,3.645
59,0,0,33.57,49.72,40.37,46.85,42.34,44.83,57.14,43.86,41.88,79.49,1420,1420,1420,1420,1670,1670,1670,1747,53.10,39.00,-1,74,33.60,649,3.621
59,0,0,33.57,42.04,34.15,33.33,36.14,37.65,42.86,38.55,42.86,73.49,1420,1420,1420,1420,1670,1670,1670,1747,52.30,39.00,-1,74,33.60,649,3.621
60,0,0,16.96,42.91,38.94,40.91,33.02,34.58,41.23,37.84,45.13,68.42,1420,1420,1420,1420,1670,1670,1670,1747,53.50,39.00,-1,74,33.60,691,3.621
60,0,0,16.96,41.59,31.76,37.21,36.36,33.72,40.00,35.29,35.96,82.14,1420,1420,1420,1420,1670,1670,1670,1747,53.10,37.00,-1,74,33.60,691,3.621
59,0,0,17.01,46.76,44.14,41.44,43.10,46.49,43.48,36.52,38.60,80.87,1420,1420,1420,1420,1670,1670,1670,1747,53.10,34.00,-1,74,33.60,691,3.621
59,0,0,17.01,37.44,23.17,30.00,31.76,30.59,48.86,32.53,33.72,67.82,1420,1420,1420,1420,1670,1670,1670,2073,53.10,34.00,-1,74,33.60,655,3.621
60,0,0,16.93,37.81,31.25,30.77,33.02,32.43,40.35,39.09,31.25,63.56,1420,1420,1420,1420,1670,1670,1670,1747,52.70,33.00,-1,74,33.60,655,3.621
60,0,0,16.93,41.06,35.71,35.80,37.80,36.05,48.28,32.18,43.68,55.81,1420,1420,1420,1420,1670,1670,1670,1747,51.50,34.00,-1,74,33.60,655,3.621
60,0,0,16.87,43.67,39.64,40.95,45.13,42.48,31.82,37.61,38.74,72.81,1420,1420,1420,1420,1670,1670,1670,1747,52.70,33.00,-1,74,33.60,668,3.621
60,0,0,16.87,41.62,30.38,38.89,36.14,42.22,27.16,32.22,34.48,86.21,1420,1420,1420,1420,1670,1670,1670,1747,52.30,31.00,-1,74,33.60,668,3.621
59,0,0,16.89,43.98,40.54,40.38,42.20,42.34,35.40,36.94,34.86,80.91,1420,1420,1420,1420,1670,1670,1670,1747,52.70,32.00,-1,74,33.60,668,3.621
59,0,0,16.89,42.50,37.80,41.86,42.53,38.82,38.64,34.12,39.08,68.67,1420,1420,1420,1420,1670,1670,1670,1747,52.30,31.00,-1,74,33.60,642,3.621
60,0,0,16.85,46.69,40.37,41.82,43.36,40.91,52.21,39.82,43.75,70.27,1420,1420,1420,1420,1670,1670,1670,1747,52.70,33.00,-1,74,33.60,642,3.621
60,0,0,16.85,51.82,60.00,44.71,48.84,50.00,56.32,35.37,50.56,67.47,1420,1420,1420,1420,1670,1670,1670,1747,52.70,36.00,-1,74,33.60,642,3.621
60,0,0,16.89,46.62,36.70,40.71,39.81,41.23,45.22,53.98,55.05,62.39,1420,1420,1420,1420,1670,1670,1670,1516,52.70,36.00,-1,74,33.60,690,3.621
60,0,0,16.89,46.16,36.14,40.48,41.38,42.05,51.69,46.07,50.00,61.63,1420,1420,1420,1420,1670,1670,1670,1747,51.90,35.00,-1,74,33.60,690,3.621
60,0,0,16.85,47.03,45.22,41.23,42.48,44.44,57.02,43.24,47.83,55.36,1420,1420,1420,1420,1670,1670,1670,1747,53.10,34.00,-1,74,33.60,690,3.621
60,0,0,16.85,45.04,31.25,42.17,35.80,39.76,54.55,48.24,57.95,47.13,1420,1420,1420,1420,1670,1670,1670,1747,52.30,36.00,-1,74,33.60,660,3.621
60,0,0,16.88,47.62,36.19,46.15,46.49,41.96,45.95,50.88,56.14,55.08,1420,1420,1420,1420,1670,1670,1670,1747,53.90,32.00,-1,74,33.60,660,3.621
60,0,0,16.88,46.43,39.76,39.76,41.86,39.29,50.00,38.82,43.02,75.86,1420,1420,1420,1420,1670,1670,1670,1747,53.10,31.00,-1,74,33.60,660,3.621
60,0,0,17.07,45.91,38.53,41.74,37.04,43.86,43.48,40.18,41.59,84.40,1420,1420,1420,1420,1670,1670,1670,1747,52.30,31.00,-1,74,33.60,662,3.621
60,0,0,17.07,43.70,34.88,36.14,34.88,39.33,45.45,36.36,41.18,79.07,1420,1420,1420,1420,1670,1670,1670,1747,52.70,33.00,-1,74,33.60,662,3.621
59,0,0,16.87,47.19,37.96,42.11,40.54,39.62,51.85,53.21,44.76,67.26,1420,1420,1420,1420,1670,1670,1670,1747,52.70,31.00,-1,74,33.60,662,3.621
59,0,0,16.87,47.53,43.02,40.91,46.07,45.65,45.05,38.89,40.91,80.68,1420,1420,1420,1420,1670,1670,1670,1747,53.10,33.00,-1,74,33.70,671,3.621
59,0,0,16.94,45.14,34.58,35.92,40.00,41.07,41.74,36.36,42.48,87.72,1420,1420,1420,1420,1670,1670,1670,1747,53.10,34.00,-1,74,33.70,671,3.621
59,0,0,16.94,47.23,38.55,35.00,44.32,42.53,46.59,51.11,37.93,82.14,1420,1420,1420,1420,1670,1670,1670,1747,53.10,40.00,-1,74,33.70,671,3.621
59,0,0,16.96,48.19,41.23,43.10,41.07,43.36,44.14,47.75,46.96,77.19,1420,1420,1420,1420,1670,1670,1670,1747,53.50,39.00,-1,74,33.70,687,3.621
59,0,0,16.96,44.88,40.48,42.86,42.17,39.02,47.06,43.37,37.80,65.85,1420,1420,1420,1420,1670,1670,1670,1747,53.10,32.00,-1,74,33.70,687,3.621
59,0,0,16.88,47.59,43.24,43.36,39.45,43.75,39.64,39.45,46.15,85.09,1420,1420,1420,1420,1670,1670,1670,1747,53.10,33.00,-1,74,33.70,687,3.621
59,0,0,16.88,59.44,60.00,62.96,56.63,82.56,45.78,44.58,46.99,74.42,1420,1420,1420,1420,1670,1670,1670,1747,53.10,35.00,-1,74,33.70,670,3.621
59,0,0,16.85,50.33,48.21,43.12,49.56,48.62,41.82,48.25,46.67,75.68,1420,1420,1420,1420,1670,1670,1670,1747,53.50,29.00,-1,74,33.70,670,3.621
59,0,0,16.85,66.62,65.12,63.22,65.12,65.48,63.41,61.18,65.48,82.93,1420,1420,1420,1420,1670,1670,1670,1747,55.80,31.00,-1,74,33.70,670,3.621
59,0,0,16.88,62.68,60.71,64.35,64.35,63.72,61.61,58.62,54.95,76.99,1420,1420,1420,1420,1670,1670,1670,1747,53.90,34.00,-1,74,33.70,808,3.621
59,0,0,16.88,45.84,35.37,39.02,43.02,40.96,38.37,46.51,43.02,74.73,1420,1420,1420,1420,1670,1670,1670,1632,53.10,38.00,-1,74,33.70,808,3.621
60,0,0,16.90,50.22,44.95,43.36,49.56,44.55,49.14,47.46,50.42,70.69,1420,1420,1420,1420,1670,1670,1670,1747,53.90,42.00,-1,74,33.70,808,3.621
60,0,0,16.90,44.77,33.33,28.92,39.53,34.88,46.51,44.44,42.53,88.10,1420,1420,1420,1420,1670,1670,1670,1747,52.70,42.00,-1,74,33.70,774,3.621
59,0,0,16.86,47.10,44.14,38.89,43.86,42.34,46.15,41.59,41.96,79.65,1420,1420,1420,1420,1670,1670,1670,1747,53.90,43.00,-1,74,33.70,774,3.621
59,0,0,16.86,46.80,41.57,37.80,44.19,42.53,39.76,46.67,40.70,80.23,1420,1420,1420,1420,1670,1670,1670,1747,53.10,42.00,-1,74,33.70,774,3.621
59,0,0,16.96,47.88,41.74,40.71,41.82,43.36,43.64,44.25,42.20,84.07,1420,1420,1420,1420,1670,1670,1670,1747,54.30,42.00,-1,74,33.70,873,3.621
59,0,0,16.96,48.38,42.53,46.67,40.51,44.58,53.57,41.67,36.90,79.07,1420,1420,1420,1420,1670,1670,1670,844,55.40,42.00,-1,74,33.70,873,3.621
60,0,0,16.90,48.13,43.22,43.97,43.10,44.07,45.95,45.05,41.51,77.88,1420,1420,1420,1420,1670,1670,1670,1747,54.30,43.00,-1,74,33.70,873,3.621
60,0,0,16.90,50.22,44.44,45.98,50.60,48.84,43.37,41.38,41.77,84.09,1420,1420,1420,1420,1670,1670,1670,1747,54.30,43.00,-1,74,33.70,715,3.621
60,0,0,16.91,52.15,49.14,52.63,49.14,57.39,48.70,40.91,42.59,76.11,1420,1420,1420,1420,1670,1670,1670,1747,53.50,44.00,-1,74,33.70,715,3.621
60,0,0,16.91,45.99,42.05,41.86,40.23,43.53,44.19,39.29,38.27,78.82,1420,1420,1420,1420,1670,1670,1670,1747,54.30,44.00,-1,74,33.70,715,3.621
60,0,0,16.89,47.67,41.59,44.44,43.86,41.44,42.20,43.36,42.20,80.36,1420,1420,1420,1420,1670,1670,1670,1747,53.50,43.00,-1,74,33.70,692,3.621
60,0,0,16.89,45.24,39.33,42.05,41.57,43.82,55.17,36.59,43.68,60.71,1420,1420,1420,1420,1670,1670,1670,1516,53.90,43.00,-1,74,33.70,692,3.621
60,0,0,16.86,51.61,47.90,49.14,47.75,56.78,46.36,45.05,42.20,78.18,1420,1420,1420,1420,1670,1670,1670,1747,53.90,43.00,-1,73,33.80,692,3.633
60,0,0,16.86,46.26,41.18,43.33,41.57,39.08,41.86,50.57,43.53,69.77,1420,1420,1420,1420,1766,1766,1766,844,54.30,43.00,-1,73,33.80,700,3.633
58,0,0,33.61,48.96,44.35,41.23,44.35,46.96,66.09,55.26,45.45,47.46,1420,1420,1420,1420,1766,1766,1766,1747,54.60,40.00,-1,73,33.80,700,3.633
58,0,0,33.61,51.47,47.13,48.84,47.62,50.00,45.78,46.43,44.05,83.13,1420,1420,1420,1420,1670,1670,1670,1747,54.30,43.00,-1,73,33.80,700,3.633
60,0,0,16.91,50.44,49.14,52.17,46.43,46.43,43.12,40.91,43.64,82.46,1420,1420,1420,1420,1670,1670,1670,1747,54.30,43.00,-1,73,33.80,707,3.633
60,0,0,16.91,47.84,37.93,47.25,42.05,44.94,47.67,44.83,48.28,67.86,1420,1420,1420,1420,1670,1670,1670,1747,54.30,42.00,-1,73,33.80,707,3.633
59,0,0,17.37,46.34,42.20,43.52,44.64,43.24,44.25,40.00,51.38,63.16,1420,1420,1420,1420,1670,1670,1670,1747,53.50,41.00,-1,73,33.80,707,3.633
59,0,0,17.37,43.96,36.90,39.76,39.53,37.21,52.87,43.18,35.63,64.04,1420,1420,1420,1420,1670,1670,1670,1747,53.90,39.00,-1,73,33.80,714,3.633
60,0,0,16.90,44.59,39.29,40.18,43.64,39.09,43.36,38.32,46.36,68.18,1420,1420,1420,1420,1670,1670,1670,1747,53.90,41.00,-1,73,33.80,714,3.633
60,0,0,16.90,44.66,38.55,44.32,41.38,39.76,40.00,40.00,40.00,70.93,1420,1420,1420,1420,1670,1670,1670,1747,53.10,40.00,-1,73,33.80,714,3.633
60,0,0,16.98,46.98,35.14,39.47,46.49,43.97,48.31,46.43,50.00,64.04,1420,1420,1420,1420,1670,1670,1670,1747,53.10,40.00,-1,73,33.80,674,3.633
60,0,0,16.98,52.14,50.60,43.21,50.00,65.17,53.57,47.06,43.68,63.53,1420,1420,1420,1420,1670,1670,1670,1747,53.90,44.00,-1,73,33.80,674,3.633
59,0,0,17.00,46.75,37.38,44.74,43.24,42.20,46.09,42.73,41.96,74.34,1420,1420,1420,1420,1670,1670,1670,1747,53.50,44.00,-1,73,33.80,674,3.633
59,0,0,17.00,46.58,33.33,44.71,47.13,40.24,45.12,47.06,45.35,70.93,1420,1420,1420,1420,1670,1670,1670,1747,53.50,45.00,-1,73,33.80,755,3.633
59,0,0,16.94,45.43,33.64,44.04,48.28,40.74,52.17,40.74,38.94,64.22,1420,1420,1420,1420,1670,1670,1670,1747,54.30,38.00,-1,73,33.80,755,3.633
59,0,0,16.94,46.05,36.59,44.19,44.71,42.35,38.27,42.86,39.51,79.31,1420,1420,1420,1420,1670,1670,1670,1747,53.50,38.00,-1,73,33.80,755,3.633
60,0,0,16.91,46.89,39.62,42.45,48.67,45.87,45.87,41.90,41.07,68.18,1420,1420,1420,1420,1670,1670,1670,1747,54.60,39.00,-1,73,33.80,822,3.633
60,0,0,16.91,43.92,35.37,41.86,45.98,39.76,35.37,40.00,46.99,64.63,1420,1420,1420,1420,1670,1670,1670,1747,53.10,35.00,-1,73,33.80,822,3.633
60,0,0,16.88,44.72,34.91,38.53,48.21,40.37,48.21,38.89,37.74,70.00,1420,1420,1420,1420,1670,1670,1670,1747,53.10,33.00,-1,73,33.80,822,3.633
60,0,0,16.88,45.36,34.12,41.18,42.35,38.82,40.48,48.31,44.19,74.12,1420,1420,1420,1420,1670,1670,1670,1747,54.30,34.00,-1,73,33.80,685,3.633
58,0,0,16.94,43.40,37.17,41.38,43.48,37.61,43.86,43.24,39.29,63.06,1420,1420,1420,1420,1670,1670,1670,1747,52.70,28.00,-1,73,33.80,685,3.633
58,0,0,16.94,46.28,37.80,40.24,47.13,43.02,42.17,39.29,43.37,77.11,1420,1420,1420,1420,1670,1670,1670,1747,55.00,24.00,-1,73,33.80,685,3.633
58,0,0,33.60,53.24,38.61,47.71,47.27,46.79,63.16,57.14,54.95,66.96,1420,1420,1420,1420,1670,1670,1670,844,53.50,23.00,-1,73,33.90,761,3.54
58,0,0,33.60,45.80,35.63,35.00,44.83,40.96,48.81,41.67,45.88,73.56,1420,1420,1420,1420,1670,1670,1670,1747,53.50,27.00,-1,73,33.90,761,3.54
60,0,0,16.89,45.27,32.35,41.96,42.20,35.58,43.52,38.46,43.12,81.82,1420,1420,1420,1420,1670,1670,1670,1747,53.90,31.00,-1,73,33.90,761,3.54
60,0,0,16.89,43.77,30.12,41.11,44.94,40.00,35.29,37.93,34.15,86.52,1420,1420,1420,1420,1670,1670,1670,1747,53.90,29.00,-1,73,33.90,726,3.54
59,0,0,17.03,47.88,39.25,45.61,50.43,43.24,38.26,37.50,47.71,79.46,1420,1420,1420,1420,1670,1670,1670,1747,53.50,26.00,-1,73,33.90,726,3.54
59,0,0,17.03,46.60,36.71,43.02,46.99,39.76,39.02,44.19,39.51,84.34,1420,1420,1420,1420,1670,1670,1670,1747,54.30,27.00,-1,73,33.90,726,3.54
57,0,0,33.60,53.33,44.34,43.12,48.21,45.95,58.56,55.45,57.66,71.43,1420,1420,1420,1420,1670,1670,1670,1075,55.40,34.00,-1,73,33.90,785,3.54
57,0,0,33.60,44.63,27.85,36.90,40.24,39.76,41.18,43.75,48.24,80.23,1420,1420,1420,1420,1766,1766,1766,2073,54.60,38.00,-1,73,33.90,785,3.54
57,0,0,33.58,51.42,37.50,43.12,50.00,41.82,51.82,54.63,58.41,71.05,1420,1420,1420,1420,1766,1766,1766,2073,55.80,35.00,-1,73,33.90,785,3.54
57,0,0,33.58,53.89,50.00,48.28,55.56,48.15,65.91,57.32,57.47,48.19,1420,1420,1420,1420,1670,1670,1670,1747,55.00,34.00,-1,73,33.90,732,3.54
59,0,0,16.86,47.52,36.11,43.64,43.75,40.91,58.62,40.37,45.87,68.47,1420,1420,1420,1420,1766,1766,1766,1747,54.30,35.00,-1,73,33.90,732,3.54
59,0,0,16.86,50.07,35.37,43.68,44.44,42.53,55.42,57.30,45.78,75.58,1420,1420,1420,1420,1766,1766,1766,2073,55.40,35.00,-1,73,33.90,732,3.54
58,0,0,33.58,51.36,39.62,42.59,42.86,39.81,71.93,61.11,57.02,55.36,1420,1420,1420,1420,1766,1766,1766,844,55.00,33.00,-1,73,33.90,706,3.54
58,0,0,33.58,43.68,29.63,33.75,40.00,31.65,51.16,42.53,48.84,67.42,1420,1420,1420,1420,1670,1670,1670,1747,54.30,37.00,-1,73,33.90,706,3.54
60,0,0,17.09,45.31,35.51,41.07,37.74,39.81,41.28,35.51,40.37,88.50,1420,1420,1420,1420,1670,1670,1670,1747,53.90,36.00,-1,73,33.90,706,3.54
60,0,0,17.09,45.44,33.33,35.90,45.45,41.18,41.11,37.93,41.18,85.39,1420,1420,1420,1420,1670,1670,1670,1747,54.30,35.00,-1,73,33.90,694,3.54
60,0,0,16.88,46.46,34.91,40.00,43.75,42.20,44.44,40.52,38.53,87.61,1420,1420,1420,1420,1670,1670,1670,1747,54.30,38.00,-1,73,33.90,694,3.54
