FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
58,1,0,50.41,50.33,42.11,41.51,47.27,45.05,52.25,50.85,46.09,73.91,1420,1420,1420,1420,1670,1670,1670,1747,58.90,41.00,-1,67,37.50,776,3.772
58,1,0,50.41,49.85,43.04,42.31,41.33,47.50,50.59,50.00,48.19,75.90,1420,1420,1420,1420,1670,1670,1670,1632,58.50,39.00,-1,67,37.50,776,3.772
58,0,0,33.60,45.44,38.89,40.37,37.27,41.59,47.90,36.21,39.13,80.17,1420,1420,1420,1420,1670,1670,1670,1747,58.50,36.00,-1,67,37.50,596,3.772
58,0,0,33.60,43.53,39.51,36.36,37.33,38.46,36.71,49.38,59.76,48.72,1420,1420,1420,1420,1670,1670,1670,1747,57.70,37.00,-1,67,37.50,596,3.772
60,0,0,16.94,47.81,43.36,41.35,37.00,44.95,48.25,44.64,48.18,74.11,1420,1420,1420,1420,1670,1670,1670,1747,58.10,41.00,-1,67,37.50,596,3.772
60,0,0,16.94,51.58,41.46,45.12,43.59,43.04,65.88,47.06,55.17,68.67,1420,1420,1420,1420,1670,1670,1670,1747,60.10,44.00,-1,67,37.50,632,3.772
57,0,0,67.19,46.26,39.09,42.34,40.95,39.82,54.78,57.39,37.72,58.77,1420,1420,1420,1420,1670,1670,1670,1747,58.50,43.00,-1,67,37.50,632,3.772
57,0,0,67.19,39.47,28.40,28.38,32.89,32.89,40.51,37.80,38.55,71.43,1420,1420,1420,1420,1670,1670,1670,1747,58.10,48.00,-1,67,37.50,632,3.772
60,0,0,16.87,45.18,39.09,37.25,38.38,36.54,52.17,44.25,40.18,71.05,1420,1420,1420,1420,1670,1670,1670,1075,57.40,48.00,-1,67,37.50,593,3.772
60,0,0,16.87,43.73,33.75,37.50,39.51,35.80,55.95,52.94,43.90,48.81,1420,1420,1420,1420,1670,1670,1670,1747,58.50,43.00,-1,67,37.50,593,3.772
59,0,0,33.60,48.26,36.54,43.69,39.22,46.30,54.87,55.96,42.73,64.55,1420,1420,1420,1420,1670,1670,1670,1747,57.40,42.00,-1,67,37.50,593,3.772
59,0,0,33.60,40.71,34.48,31.25,35.80,39.29,41.57,33.72,42.53,67.05,1420,1420,1420,1420,1670,1670,1670,1747,57.70,44.00,-1,67,37.50,573,3.772
60,0,0,16.91,48.55,42.45,46.90,46.73,43.64,42.02,42.11,41.59,82.30,1420,1420,1420,1420,1670,1670,1670,1747,58.10,45.00,-1,67,37.60,573,3.766
60,0,0,16.91,47.12,29.11,29.87,35.53,32.00,59.52,52.33,54.12,78.82,1420,1420,1420,1420,1670,1670,1670,1747,57.40,45.00,-1,67,37.60,573,3.766
60,0,0,16.97,44.43,39.09,36.79,39.62,40.95,50.46,53.21,42.61,52.78,1420,1420,1420,1420,1670,1670,1670,1747,57.70,41.00,-1,67,37.60,606,3.766
60,0,0,16.97,41.63,36.14,38.55,32.47,31.17,42.35,34.09,36.59,75.86,1420,1420,1420,1420,1670,1670,1670,1747,57.40,41.00,-1,67,37.60,606,3.766
60,0,0,16.88,43.48,33.65,40.19,43.40,42.06,41.44,40.74,48.25,57.14,1420,1420,1420,1420,1670,1670,1670,1747,57.00,40.00,-1,67,37.60,606,3.766
60,0,0,16.88,41.39,34.94,30.26,32.00,39.29,46.59,49.40,52.27,42.17,1420,1420,1420,1420,1670,1670,1670,1632,56.60,44.00,-1,67,37.60,576,3.766
60,0,0,16.97,44.80,41.82,38.53,38.83,40.37,45.54,45.30,47.86,61.61,1420,1420,1420,1420,1670,1670,1670,1305,57.00,45.00,-1,67,37.60,576,3.766
60,0,0,16.97,43.03,36.14,34.18,35.90,33.33,59.09,42.68,40.24,57.32,1420,1420,1420,1420,1670,1670,1670,1747,57.00,45.00,-1,67,37.60,576,3.766
59,0,0,16.93,44.53,39.09,38.68,41.28,44.64,44.14,44.74,44.92,57.89,1420,1420,1420,1420,1670,1670,1670,1747,57.40,40.00,-1,67,37.60,572,3.766
59,0,0,16.93,44.08,41.98,35.21,39.47,40.51,53.01,41.98,41.18,60.00,1420,1420,1420,1420,1670,1670,1670,1075,57.00,40.00,-1,67,37.60,572,3.766
60,0,0,16.91,42.38,34.58,31.00,42.06,40.74,39.29,42.98,43.12,64.29,1420,1420,1420,1420,1670,1670,1670,1747,57.70,46.00,-1,67,37.60,572,3.766
60,0,0,16.91,40.34,36.14,28.77,32.00,37.97,38.10,40.70,32.10,73.81,1420,1420,1420,1420,1670,1670,1670,1747,57.00,46.00,-1,67,37.60,589,3.766
59,0,0,16.97,46.75,36.89,42.59,49.07,46.79,43.36,50.00,46.90,57.52,1420,1420,1420,1420,1670,1670,1670,1075,57.00,42.00,-1,67,37.60,589,3.766
59,0,0,16.97,41.78,36.14,29.87,33.75,37.97,56.32,47.67,44.71,46.51,1420,1420,1420,1420,1670,1670,1670,1747,57.00,42.00,-1,67,37.60,589,3.766
59,0,0,16.94,44.49,42.61,34.62,36.79,41.96,53.85,42.98,45.22,54.31,1420,1420,1420,1420,1670,1670,1670,1747,57.40,42.00,-1,67,37.60,585,3.766
59,0,0,16.94,39.16,32.94,37.65,29.87,34.18,34.88,32.18,31.71,79.76,1420,1420,1420,1420,1670,1670,1670,1747,57.00,42.00,-1,67,37.60,585,3.766
60,0,0,16.95,43.72,40.74,37.50,33.01,38.83,47.75,42.73,41.96,65.77,1420,1420,1420,1420,1670,1670,1670,1747,56.20,44.00,-1,67,37.60,585,3.766
60,0,0,16.95,45.89,41.67,39.51,44.44,47.06,43.82,36.14,43.18,69.32,1420,1420,1420,1420,1670,1670,1670,1075,56.20,44.00,-1,67,37.60,580,3.766
59,0,0,17.09,45.72,43.27,42.57,41.18,47.57,51.79,37.27,44.83,54.87,1420,1420,1420,1420,1670,1670,1670,1747,56.20,47.00,-1,67,37.60,580,3.766
59,0,0,17.09,44.71,42.17,39.51,36.25,49.38,44.19,32.14,39.33,75.00,1420,1420,1420,1420,1670,1670,1670,1747,57.40,47.00,-1,67,37.60,580,3.766
59,0,0,16.97,72.46,74.29,73.27,75.00,80.00,63.55,63.89,66.99,81.31,1420,1420,1420,1420,1670,1670,1670,1075,59.30,48.00,-1,67,37.60,697,3.766
59,0,0,16.97,58.65,72.41,65.52,66.27,72.94,60.67,36.67,42.05,54.65,1420,1420,1420,1420,1670,1670,1670,1747,57.70,45.00,-1,67,37.60,697,3.766
59,0,0,33.58,55.53,57.39,52.83,53.33,53.40,57.89,61.86,50.00,57.52,1420,1420,1420,1420,1670,1670,1670,1747,58.90,49.00,-1,66,37.70,697,3.745
59,0,0,33.58,52.74,50.00,50.00,50.00,56.41,55.56,45.78,47.50,69.14,1420,1420,1420,1420,1670,1670,1670,1075,58.10,49.00,-1,66,37.70,668,3.745
54,1,1,117.55,54.02,61.47,66.67,54.55,62.39,40.17,43.86,38.46,65.25,1420,1420,1420,1420,1670,1670,1670,1747,58.10,55.00,-1,66,37.70,668,3.745
54,1,1,117.55,59.08,66.25,84.62,61.04,59.21,53.09,48.10,40.96,59.26,1420,1420,1420,1420,1670,1670,1670,1747,58.50,49.00,-1,66,37.70,668,3.745
59,0,0,16.95,49.83,43.81,45.10,48.08,50.00,45.87,53.04,44.25,66.96,1420,1420,1420,1420,1670,1670,1670,1075,57.70,44.00,-1,66,37.70,638,3.745
59,0,0,16.95,46.54,43.90,50.60,43.21,48.10,50.59,44.58,38.10,53.49,1420,1420,1420,1420,1670,1670,1670,1747,57.40,43.00,-1,66,37.70,638,3.745
60,0,0,16.93,39.53,34.55,28.57,31.37,37.38,56.76,35.78,33.03,56.64,1420,1420,1420,1420,1670,1670,1670,1747,57.00,41.00,-1,66,37.70,638,3.745
60,0,0,16.93,44.20,38.10,45.12,35.90,40.96,41.67,40.00,39.29,71.59,1420,1420,1420,1420,1670,1670,1670,1747,57.70,40.00,-1,66,37.70,604,3.745
60,0,0,16.86,41.16,35.78,35.85,33.01,34.29,40.37,48.70,42.20,57.66,1420,1420,1420,1420,1670,1670,1670,1632,57.00,39.00,-1,66,37.70,604,3.745
60,0,0,16.86,44.43,36.47,37.50,32.05,38.75,44.44,46.34,47.06,71.76,1420,1420,1420,1420,1670,1670,1670,1747,60.10,39.00,-1,66,37.70,604,3.745
58,1,0,50.39,41.74,33.02,31.96,35.58,41.35,35.71,42.73,37.27,72.32,1420,1420,1420,1420,1670,1670,1670,1747,57.40,40.00,-1,66,37.70,607,3.745
58,1,0,50.39,38.21,28.40,31.25,25.93,34.94,33.73,50.57,41.11,54.65,1420,1420,1420,1420,1670,1670,1670,1747,55.40,42.00,-1,66,37.70,607,3.745
58,0,0,33.61,43.97,35.85,43.52,36.27,44.86,44.25,40.00,48.67,61.06,1420,1420,1420,1420,1670,1670,1670,1632,57.00,44.00,-1,66,37.70,607,3.745
58,0,0,33.61,42.02,34.94,32.89,38.10,36.71,34.52,65.12,38.64,51.72,1420,1420,1420,1420,1670,1670,1670,1747,56.60,41.00,-1,66,37.70,601,3.745
59,0,0,16.88,44.00,34.91,42.45,32.67,40.95,43.52,45.13,51.75,59.29,1420,1420,1420,1420,1670,1670,1670,1747,57.40,39.00,-1,66,37.70,601,3.745
59,0,0,16.88,39.40,28.57,37.35,34.57,37.50,33.72,31.76,33.33,76.47,1420,1420,1420,1420,1670,1670,1670,1747,56.60,34.00,-1,66,37.70,601,3.745
59,0,0,16.96,40.50,32.41,37.25,31.00,37.74,42.61,40.71,36.84,63.79,1420,1420,1420,1420,1670,1670,1670,1747,57.00,31.00,-1,66,37.70,553,3.745
59,0,0,16.96,40.21,36.71,38.27,37.04,38.27,27.50,40.70,32.14,68.24,1420,1420,1420,1420,1670,1670,1670,1747,55.80,28.00,-1,66,37.70,553,3.745
59,0,0,16.89,37.28,32.71,37.14,35.78,37.50,33.33,28.57,29.91,63.39,1420,1420,1420,1420,1670,1670,1670,1747,56.20,24.00,-1,66,37.70,553,3.745
59,0,0,16.89,35.63,30.86,33.77,31.65,41.67,44.94,23.81,25.88,48.24,1420,1420,1420,1420,1670,1670,1670,1075,55.00,26.00,-1,66,37.70,513,3.745
60,0,0,17.02,30.94,28.04,23.76,22.77,34.86,29.46,52.21,28.57,27.52,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,66,37.70,513,3.745
60,0,0,17.02,27.65,20.24,23.75,17.95,29.76,35.63,24.71,14.29,51.72,1420,1420,1420,1420,1670,1670,1670,1075,54.30,30.00,-1,66,37.70,513,3.745
60,0,0,16.88,34.46,37.14,33.01,29.41,37.14,34.23,36.61,27.68,41.96,1420,1420,1420,1420,1670,1670,1670,1747,55.40,30.00,-1,66,37.70,482,3.794
60,0,0,16.88,41.19,70.24,40.24,31.25,58.14,33.71,28.74,20.73,47.62,1420,1420,1420,1420,1670,1670,1670,1516,54.60,30.00,-1,66,37.70,482,3.794
60,0,0,16.95,47.53,57.14,45.00,45.63,60.00,45.05,37.17,43.64,42.34,1420,1420,1420,1420,1670,1670,1670,1747,58.50,29.00,-1,66,37.70,482,3.794
60,0,0,16.95,39.22,30.38,35.06,39.24,35.90,39.53,51.19,37.04,46.25,1420,1420,1420,1420,1670,1670,1670,1747,56.60,29.00,-1,66,37.70,565,3.794
60,0,0,16.86,40.70,33.93,38.68,34.91,41.28,36.52,48.70,38.79,53.45,1420,1420,1420,1420,1670,1670,1670,1747,56.20,31.00,-1,66,37.70,565,3.794
60,0,0,16.86,45.60,34.21,32.88,34.67,41.56,57.83,56.47,46.43,56.41,1804,1804,1804,1804,1766,1766,1766,2073,59.70,29.00,-1,66,37.70,565,3.794
53,1,1,100.72,41.83,34.58,36.00,32.67,42.06,52.73,38.39,40.00,54.39,1420,1420,1420,1420,1670,1670,1670,1075,55.40,29.00,-1,66,37.70,635,3.794
53,1,1,100.72,24.48,17.28,22.78,24.39,28.92,38.64,28.41,22.09,18.68,1420,1420,1420,1420,1670,1670,1670,1075,53.50,49.00,-1,66,37.70,635,3.794
59,0,0,16.96,28.59,25.96,32.35,26.00,25.51,27.68,18.92,33.93,38.05,1420,1420,1420,1420,1670,1670,1670,1747,54.60,50.00,-1,66,37.70,635,3.794
59,0,0,16.96,40.21,37.80,38.27,32.91,40.74,29.76,29.55,34.88,72.22,1420,1420,1420,1420,1670,1670,1670,1747,54.60,36.00,-1,66,37.70,549,3.794
58,0,0,33.62,37.63,36.36,38.89,37.61,36.54,43.70,32.76,27.59,50.44,1420,1420,1420,1420,1670,1670,1670,1747,54.60,23.00,-1,66,37.70,549,3.794
58,0,0,33.62,58.26,67.47,65.79,60.00,65.00,47.50,44.44,59.52,53.16,1420,1420,1420,1420,1670,1670,1670,1190,55.40,24.00,-1,66,37.70,549,3.794
59,0,0,17.45,65.22,61.68,70.91,61.54,65.14,64.55,58.93,55.86,84.35,1420,1420,1420,1420,1670,1670,1670,1747,60.80,24.00,-1,66,37.70,673,3.794
59,0,0,17.45,49.23,39.02,41.03,34.67,39.24,55.17,39.76,46.99,91.86,1420,1420,1420,1420,1670,1670,1670,1075,58.50,22.00,-1,66,37.70,673,3.794
60,0,0,16.95,54.63,48.57,43.14,52.34,44.95,43.24,51.28,61.26,89.47,1420,1420,1420,1420,1670,1670,1670,1747,60.80,21.00,-1,66,37.70,673,3.794
60,0,0,16.95,32.43,25.00,26.58,28.21,30.49,26.74,32.14,31.76,55.81,1420,1420,1420,1420,1670,1670,1670,1747,54.60,21.00,-1,66,37.70,515,3.794
33,4,1,117.43,33.29,20.59,26.92,25.49,25.00,34.23,26.13,31.25,76.15,1420,1420,1420,1420,1670,1670,1670,1747,57.70,19.00,-1,66,37.70,515,3.794
33,4,1,117.43,27.45,18.29,20.51,24.05,20.73,26.44,29.55,20.24,60.00,1420,1420,1420,1420,1670,1670,1670,1075,54.30,36.00,-1,66,37.70,515,3.794
59,0,0,16.92,28.41,28.97,29.41,29.41,24.00,28.57,25.89,20.56,36.61,1420,1420,1420,1420,1670,1670,1670,1747,53.90,46.00,-1,66,37.70,531,3.794
59,0,0,16.92,38.48,38.27,39.51,42.68,42.35,26.74,38.64,30.34,54.55,1420,1420,1420,1420,1670,1670,1670,1075,55.40,35.00,-1,66,37.70,531,3.794
59,0,0,16.85,41.86,39.62,44.23,47.22,37.25,34.55,32.41,35.51,60.18,1420,1420,1420,1420,1670,1670,1670,1401,55.00,26.00,-1,66,37.70,531,3.794
59,0,0,16.85,37.50,32.10,34.67,35.06,34.57,40.91,47.56,40.70,35.29,1420,1420,1420,1420,1670,1670,1670,1747,54.60,25.00,-1,66,37.70,529,3.794
60,0,0,16.99,42.03,38.83,42.72,44.12,43.64,32.71,48.72,30.09,54.87,1420,1420,1420,1420,1670,1670,1670,1747,54.60,25.00,-1,66,37.70,529,3.794
60,0,0,16.99,44.58,42.17,41.56,43.42,40.74,39.51,39.29,38.37,70.24,1420,1420,1420,1420,1670,1670,1670,1747,55.00,23.00,-1,66,37.70,529,3.794
59,0,0,16.90,59.15,90.91,60.55,54.37,60.55,58.56,44.95,42.73,60.36,1420,1420,1420,1420,1670,1670,1670,1747,57.00,27.00,-1,66,37.70,595,3.794
59,0,0,16.90,45.81,40.96,47.13,46.43,47.67,45.12,36.47,41.38,62.35,1420,1420,1420,1420,1670,1670,1670,1516,55.80,33.00,-1,66,37.70,595,3.794
60,0,0,16.95,46.05,38.79,42.61,44.25,42.86,37.72,50.42,42.98,67.54,1420,1420,1420,1420,1670,1670,1670,1747,57.40,37.00,-1,66,37.70,595,3.794
60,0,0,16.95,39.18,32.50,36.25,37.18,37.50,31.71,41.25,30.26,64.63,1420,1420,1420,1420,1670,1670,1670,1747,54.60,28.00,-1,66,37.70,564,3.794
59,0,0,17.01,51.23,56.64,60.55,54.63,60.68,43.48,32.73,30.48,70.80,1420,1420,1420,1420,1670,1670,1670,1305,56.60,25.00,-1,66,37.60,564,3.767
59,0,0,17.01,46.64,37.65,43.53,46.34,44.44,54.32,49.40,43.21,52.44,1420,1420,1420,1420,1670,1670,1670,1075,56.20,37.00,-1,66,37.60,564,3.767
60,0,0,17.03,39.18,31.82,34.26,36.70,29.63,41.82,30.36,47.75,61.47,1420,1420,1420,1420,1670,1670,1670,1747,55.80,35.00,-1,66,37.60,568,3.767
60,0,0,17.03,45.04,44.83,42.35,42.68,51.72,55.17,32.56,44.71,45.35,1420,1420,1420,1420,1670,1670,1670,1516,56.20,35.00,-1,66,37.60,568,3.767
58,0,0,17.09,58.64,62.18,58.47,58.26,59.65,63.93,52.50,53.85,60.83,1420,1420,1420,1420,1670,1670,1670,1747,59.30,37.00,-1,66,37.60,568,3.767
58,0,0,17.09,65.60,69.51,68.83,71.25,72.29,66.67,52.94,54.76,68.29,1420,1420,1420,1420,1670,1670,1670,1747,57.40,36.00,-1,66,37.60,694,3.767
60,0,0,16.97,44.58,34.86,43.52,46.43,37.61,46.49,31.58,45.69,69.30,1420,1420,1420,1420,1670,1670,1670,1632,56.60,36.00,-1,66,37.60,694,3.767
60,0,0,16.97,34.84,25.84,31.40,26.25,21.95,36.26,30.68,31.40,76.74,1420,1420,1420,1420,1670,1670,1670,1747,57.00,35.00,-1,66,37.60,694,3.767
59,0,0,16.90,43.33,38.18,40.00,38.89,37.84,59.65,36.70,40.71,52.68,1420,1420,1420,1420,1670,1670,1670,1747,56.20,35.00,-1,66,37.60,555,3.767
59,0,0,16.90,37.54,25.29,27.71,26.92,26.19,43.56,36.56,52.81,56.52,1420,1420,1420,1420,1670,1670,1670,1747,55.80,32.00,-1,66,37.60,555,3.767
59,0,0,16.97,39.43,33.91,34.00,35.85,30.77,45.61,50.86,33.63,49.55,1420,1420,1420,1420,1670,1670,1670,1747,58.90,32.00,-1,66,37.60,555,3.767
59,0,0,16.97,35.16,28.89,25.61,22.08,26.51,44.32,36.56,45.65,48.91,1420,1420,1420,1420,1670,1670,1670,1305,55.40,26.00,-1,66,37.60,524,3.767
60,0,0,16.95,38.97,34.23,32.69,33.94,35.34,32.23,38.66,36.21,68.64,1420,1420,1420,1420,1670,1670,1670,1747,55.40,28.00,-1,66,37.60,524,3.767
60,0,0,16.95,40.24,36.47,32.89,36.36,35.90,58.14,32.95,35.87,50.00,1420,1420,1420,1420,1670,1670,1670,1747,55.00,28.00,-1,66,37.60,524,3.767
59,0,0,17.02,35.63,26.17,30.19,30.48,23.58,50.44,45.22,33.33,43.22,1420,1420,1420,1420,1670,1670,1670,1747,55.00,28.00,-1,66,37.60,529,3.767
59,0,0,17.02,41.63,35.63,35.80,35.06,34.18,58.62,47.19,40.22,42.86,1420,1420,1420,1420,1670,1670,1670,1747,55.80,32.00,-1,66,37.60,529,3.767
59,0,0,16.89,45.06,38.05,40.95,43.27,40.74,57.14,42.86,50.00,47.06,1420,1420,1420,1420,1670,1670,1670,1747,57.00,31.00,-1,66,37.60,529,3.767
59,0,0,16.89,41.80,32.53,34.62,32.00,33.33,61.11,39.77,45.56,51.19,1420,1420,1420,1420,1670,1670,1670,1747,55.80,37.00,-1,66,37.60,739,3.767
59,0,0,16.88,37.92,29.82,29.25,27.62,25.23,50.00,43.44,40.71,53.45,1420,1420,1420,1420,1670,1670,1670,1747,55.40,38.00,-1,66,37.60,739,3.767
59,0,0,16.88,39.24,27.06,30.86,34.57,28.92,37.23,43.33,50.00,62.92,1420,1420,1420,1420,1670,1670,1670,1747,56.20,41.00,-1,66,37.60,739,3.767
59,0,0,16.98,48.74,43.64,46.23,48.62,46.09,47.86,60.50,39.83,53.85,1420,1420,1420,1420,1670,1670,1670,1747,57.00,41.00,-1,66,37.60,585,3.767
59,0,0,16.98,62.50,78.57,60.53,69.14,84.34,44.19,56.32,56.82,56.18,1420,1420,1420,1420,1670,1670,1670,1516,56.20,42.00,-1,66,37.60,585,3.767
60,0,0,16.92,52.23,50.91,50.46,51.85,53.51,57.26,44.72,59.17,50.00,1420,1420,1420,1420,1670,1670,1670,1075,57.40,41.00,-1,65,37.60,585,3.759
60,0,0,16.92,53.52,46.34,64.20,52.50,57.47,64.04,48.84,44.19,47.78,1420,1420,1420,1420,1670,1670,1670,1747,56.60,42.00,-1,65,37.60,638,3.759
60,0,0,16.95,49.72,47.27,44.12,50.00,46.85,58.97,50.86,45.76,54.24,1420,1420,1420,1420,1670,1670,1670,1632,56.60,43.00,-1,65,37.60,638,3.759
60,0,0,16.95,44.57,39.29,35.06,37.97,37.35,54.84,48.89,47.19,52.33,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,65,37.60,638,3.759
60,0,0,16.93,48.54,45.13,39.39,47.17,42.06,54.87,51.30,46.55,57.98,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,65,37.60,634,3.759
60,0,0,16.93,45.10,38.55,35.53,42.31,39.02,47.78,38.64,46.07,71.59,1420,1420,1420,1420,1670,1670,1670,1747,57.40,50.00,-1,65,37.60,634,3.759
60,0,0,16.95,47.07,40.74,38.24,40.20,43.12,56.52,43.36,44.07,63.79,1420,1420,1420,1420,1670,1670,1670,1747,56.60,49.00,-1,65,37.60,634,3.759
60,0,0,16.95,47.31,38.27,41.25,42.86,39.51,51.14,56.18,44.83,65.91,1420,1420,1420,1420,1670,1670,1670,1747,57.40,50.00,-1,65,37.60,634,3.759
59,0,0,16.93,45.16,35.24,38.83,40.38,39.64,37.50,44.07,40.71,82.30,1420,1420,1420,1420,1670,1670,1670,1747,57.70,49.00,-1,65,37.60,634,3.759
59,0,0,16.93,45.58,41.86,43.21,45.24,39.02,63.22,41.86,38.64,53.49,1420,1420,1420,1420,1670,1670,1670,1747,56.60,46.00,-1,65,37.60,634,3.759
59,0,0,16.94,47.85,47.27,42.31,47.62,42.59,53.98,50.00,54.87,46.28,1420,1420,1420,1420,1670,1670,1670,1747,57.70,49.00,-1,65,37.60,632,3.759
59,0,0,16.94,60.26,61.80,58.75,63.29,54.65,51.81,62.50,66.67,58.62,1420,1420,1420,1420,1670,1670,1670,1075,58.10,49.00,-1,65,37.60,632,3.759
59,0,0,16.92,65.15,75.65,68.57,65.77,66.36,64.04,62.07,54.31,65.49,1420,1420,1420,1420,1670,1670,1670,1747,59.30,46.00,-1,65,37.60,632,3.759
59,0,0,16.92,82.38,82.72,84.81,83.75,81.40,80.00,83.72,78.82,86.90,1420,1420,1420,1420,1766,1766,1766,1075,60.10,46.00,-1,65,37.60,1011,3.759
59,0,0,33.63,53.04,51.35,50.00,53.85,49.53,52.54,48.70,46.90,69.57,1420,1420,1420,1420,1670,1670,1670,1747,58.50,40.00,-1,65,37.60,1011,3.759
59,0,0,33.63,46.70,35.06,39.51,42.50,41.98,50.00,44.83,41.86,74.12,1420,1420,1420,1420,1670,1670,1670,1747,58.50,40.00,-1,65,37.60,1011,3.759
58,0,0,33.60,47.51,38.94,44.44,41.67,34.91,63.33,48.74,52.14,55.17,1420,1420,1420,1420,1670,1670,1670,1747,58.50,43.00,-1,65,37.60,630,3.759
58,0,0,33.60,44.16,38.75,33.33,33.75,43.37,40.48,56.32,44.32,58.14,1420,1420,1420,1420,1670,1670,1670,1747,57.00,43.00,-1,65,37.60,630,3.759
60,0,0,16.95,44.63,36.04,40.74,38.24,38.68,42.37,43.70,46.15,71.30,1420,1420,1420,1420,1670,1670,1670,1747,57.40,42.00,-1,65,37.60,630,3.759
60,0,0,16.95,44.57,41.57,40.74,41.98,37.80,41.38,52.81,41.38,59.34,1420,1420,1420,1420,1670,1670,1670,1516,57.00,42.00,-1,65,37.60,1020,3.759
60,0,0,16.88,50.88,45.05,48.60,46.73,47.79,57.63,47.46,43.48,66.95,1420,1420,1420,1420,1670,1670,1670,1747,58.10,38.00,-1,65,37.60,1020,3.759
60,0,0,16.88,42.48,32.50,35.14,43.59,40.00,58.14,43.02,34.94,50.00,1420,1420,1420,1420,1670,1670,1670,1075,57.00,38.00,-1,65,37.60,1020,3.759
60,0,0,17.04,43.51,41.59,37.25,38.83,40.57,44.55,34.86,53.04,56.03,1420,1420,1420,1420,1670,1670,1670,1747,57.40,37.00,-1,65,37.60,637,3.759
60,0,0,17.04,48.68,51.19,44.44,46.34,50.00,56.32,40.45,40.91,58.82,1420,1420,1420,1420,1670,1670,1670,1747,57.40,37.00,-1,65,37.60,637,3.731
59,0,0,16.91,44.90,32.71,38.83,42.99,40.95,45.05,57.89,51.38,46.55,1420,1420,1420,1420,1670,1670,1670,1747,57.00,41.00,-1,65,37.60,637,3.731
59,0,0,16.91,43.85,37.04,41.98,41.98,30.77,57.95,50.57,40.23,49.45,1420,1420,1420,1420,1670,1670,1670,1747,56.60,41.00,-1,65,37.60,639,3.731
60,0,0,17.00,46.34,38.84,43.22,39.66,40.68,50.83,43.33,44.26,69.67,1420,1420,1420,1420,1766,1766,1766,1075,58.10,41.00,-1,65,37.60,639,3.731
60,0,0,17.00,44.92,39.73,34.78,40.00,45.83,46.91,42.11,34.29,70.00,1420,1420,1420,1420,1670,1670,1670,1747,57.00,41.00,-1,65,37.60,639,3.731
59,0,0,17.01,40.12,32.08,33.98,32.67,36.11,37.27,32.41,37.39,78.07,1420,1420,1420,1420,1670,1670,1670,1747,57.40,38.00,-1,65,37.60,583,3.731
59,0,0,17.01,41.97,35.63,33.75,30.38,32.05,48.31,51.72,40.22,59.55,1420,1420,1420,1420,1670,1670,1670,1747,56.20,38.00,-1,65,37.60,583,3.731
59,0,0,16.91,44.31,38.18,40.95,36.54,41.44,42.24,39.13,46.02,68.75,1420,1420,1420,1420,1670,1670,1670,1516,56.60,40.00,-1,65,37.60,583,3.731
59,0,0,16.91,44.43,40.74,44.16,39.47,37.33,45.88,45.88,42.53,56.32,1420,1420,1420,1420,1670,1670,1670,1075,56.20,44.00,-1,65,37.60,601,3.731
59,0,0,17.00,46.27,45.05,43.43,43.14,46.73,45.54,45.54,48.67,51.72,1420,1420,1420,1420,1670,1670,1670,1747,56.60,45.00,-1,65,37.60,601,3.731
59,0,0,17.00,44.14,38.55,43.37,41.98,45.24,59.30,33.33,43.53,47.56,1420,1420,1420,1420,1670,1670,1670,1747,56.60,43.00,-1,65,37.60,601,3.731
59,0,0,16.96,42.36,39.29,35.92,36.79,41.67,38.53,45.69,40.00,61.95,1420,1420,1420,1420,1670,1670,1670,1747,57.00,40.00,-1,65,37.60,600,3.731
59,0,0,16.96,41.28,36.05,36.25,34.57,35.00,38.82,41.38,40.00,64.77,1420,1420,1420,1420,1670,1670,1670,1747,56.60,38.00,-1,65,37.60,600,3.731
60,0,0,16.97,40.53,31.43,35.64,33.66,38.53,39.13,43.36,41.07,61.06,1420,1420,1420,1420,1670,1670,1670,1747,57.40,36.00,-1,65,37.60,600,3.731
60,0,0,16.97,45.47,38.82,40.24,39.51,44.58,56.32,44.58,45.35,52.87,1420,1420,1420,1420,1670,1670,1670,1747,56.20,36.00,-1,65,37.60,589,3.731
60,0,0,16.87,51.96,49.09,49.06,48.15,52.68,50.89,55.65,47.37,64.04,1420,1420,1420,1420,1670,1670,1670,1747,58.50,36.00,-1,65,37.60,589,3.731
60,0,0,16.87,41.60,32.47,33.33,36.59,40.00,42.17,43.53,45.24,55.56,1420,1420,1420,1420,1670,1670,1670,1747,56.20,40.00,-1,65,37.60,589,3.731
60,0,0,16.93,43.67,40.37,37.25,34.65,44.34,46.85,45.61,46.96,50.00,1420,1420,1420,1420,1670,1670,1670,1632,56.20,43.00,-1,65,37.60,608,3.731
60,0,0,16.93,41.79,33.33,38.75,37.18,39.51,51.16,47.56,45.98,41.18,1420,1420,1420,1420,1670,1670,1670,1747,56.60,47.00,-1,65,37.60,608,3.731
